SoilRegionKey,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,SoilLat,SoilLon,SolarLat,SolarLon,Year,solarKey
34.292:-88.684,MS081,12835,"Lee County, Mississippi","Auburn, AL",-88.68372,34.29195152,-88.82559339,34.07462304,-88.5418466,34.50928,34.292,-88.684,34.29,-88.7,2017,34.290:-88.700
33.523:-90.278,MS083,15231,"Leflore County, Mississippi","Auburn, AL",-90.2775941,33.52305194,-90.45386122,33.23502445,-90.10132698,33.81107944,33.523,-90.278,33.53,-90.26,2017,33.530:-90.260
31.533:-90.491,MS085,15232,"Lincoln County, Mississippi","Auburn, AL",-90.4908685,31.53344575,-90.73761748,31.34912271,-90.24411951,31.7177688,31.533,-90.491,31.53,-90.5,2017,31.530:-90.500
33.516:-88.460,MS087,12836,"Lowndes County, Mississippi","Auburn, AL",-88.46009936,33.51637105,-88.67125602,33.28678915,-88.2489427,33.74595296,33.516,-88.46,33.53,-88.46,2017,33.530:-88.460
32.642:-90.091,MS089,15233,"Madison County, Mississippi","Auburn, AL",-90.09081494,32.6423494,-90.45175648,32.39941839,-89.72987339,32.88528041,32.642,-90.091,32.65,-90.1,2017,32.650:-90.100
31.216:-89.847,MS091,12837,"Marion County, Mississippi","Auburn, AL",-89.84709376,31.21649459,-90.04042863,30.99890577,-89.6537589,31.43408341,31.216,-89.847,31.21,-89.86,2017,31.210:-89.860
34.745:-89.485,MS093,15234,"Marshall County, Mississippi","Auburn, AL",-89.48505932,34.74519983,-89.72434012,34.49471473,-89.24577852,34.99568494,34.745,-89.485,34.73,-89.5,2017,34.730:-89.500
33.870:-88.462,MS095,12838,"Monroe County, Mississippi","Auburn, AL",-88.4619598,33.86977875,-88.72020515,33.65020343,-88.20371446,34.08935408,33.87,-88.462,33.85,-88.46,2017,33.850:-88.460
33.482:-89.584,MS097,12839,"Montgomery County, Mississippi","Auburn, AL",-89.58367145,33.48187721,-89.78687409,33.285676,-89.38046882,33.67807842,33.482,-89.584,33.49,-89.58,2017,33.490:-89.580
32.754:-89.117,MS099,12840,"Neshoba County, Mississippi","Auburn, AL",-89.11663571,32.75423798,-89.31934206,32.57627696,-88.91392937,32.93219899,32.754,-89.117,32.77,-89.1,2017,32.770:-89.100
32.400:-89.119,MS101,12841,"Newton County, Mississippi","Auburn, AL",-89.11850876,32.40030775,-89.32275011,32.22349782,-88.91426741,32.57711768,32.4,-89.119,32.41,-89.1,2017,32.410:-89.100
33.107:-88.559,MS103,12842,"Noxubee County, Mississippi","Auburn, AL",-88.55949983,33.10719828,-88.81419327,32.92598147,-88.3048064,33.28841508,33.107,-88.559,33.09,-88.54,2017,33.090:-88.540
33.426:-88.879,MS105,12843,"Oktibbeha County, Mississippi","Auburn, AL",-88.878872,33.42573314,-89.088666,33.28601247,-88.669078,33.56545381,33.426,-88.879,33.41,-88.86,2017,33.410:-88.860
34.357:-89.959,MS107,15235,"Panola County, Mississippi","Auburn, AL",-89.95917326,34.35706225,-90.19887449,34.15949834,-89.71947203,34.55462617,34.357,-89.959,34.37,-89.94,2017,34.370:-89.940
30.736:-89.597,MS109,12844,"Pearl River County, Mississippi","Auburn, AL",-89.59653176,30.7364824,-89.85234651,30.45895667,-89.340717,31.01400813,30.736,-89.597,30.73,-89.58,2017,30.730:-89.580
31.172:-88.990,MS111,12845,"Perry County, Mississippi","Auburn, AL",-88.99049683,31.1721954,-89.14642123,30.90988375,-88.83457242,31.43450705,31.172,-88.99,31.17,-88.98,2017,31.170:-88.980
31.175:-90.404,MS113,12846,"Pike County, Mississippi","Auburn, AL",-90.40400704,31.17525518,-90.54839476,31.00018483,-90.25961932,31.35032552,31.175,-90.404,31.17,-90.42,2017,31.170:-90.420
34.227:-89.035,MS115,12847,"Pontotoc County, Mississippi","Auburn, AL",-89.03546558,34.22704814,-89.2464898,34.0738477,-88.82444137,34.38024859,34.227,-89.035,34.21,-89.02,2017,34.210:-89.020
34.610:-88.533,MS117,12848,"Prentiss County, Mississippi","Auburn, AL",-88.53276992,34.61038724,-88.73632359,34.46367741,-88.32921625,34.75709706,34.61,-88.533,34.61,-88.54,2017,34.610:-88.540
34.292:-90.293,MS119,15236,"Quitman County, Mississippi","Auburn, AL",-90.29278174,34.29171693,-90.45105065,34.07238652,-90.13451284,34.51104734,34.292,-90.293,34.29,-90.3,2017,34.290:-90.300
32.320:-89.992,MS121,12849,"Rankin County, Mississippi","Auburn, AL",-89.99225048,32.32019791,-90.2547572,32.0469633,-89.72974377,32.59343252,32.32,-89.992,32.33,-89.98,2017,32.330:-89.980
32.428:-89.553,MS123,12850,"Scott County, Mississippi","Auburn, AL",-89.55296403,32.4282349,-89.78365571,32.22181388,-89.32227235,32.63465591,32.428,-89.553,32.41,-89.54,2017,32.410:-89.540
32.880:-90.810,MS125,15237,"Sharkey County, Mississippi","Auburn, AL",-90.81038674,32.87990892,-90.96513515,32.66232672,-90.65563832,33.09749111,32.88,-90.81,32.89,-90.82,2017,32.890:-90.820
31.901:-89.951,MS127,12851,"Simpson County, Mississippi","Auburn, AL",-89.95053012,31.90111646,-90.24801059,31.75245298,-89.65304965,32.04977994,31.901,-89.951,31.89,-89.94,2017,31.890:-89.940
32.002:-89.524,MS129,12852,"Smith County, Mississippi","Auburn, AL",-89.52382758,32.00236973,-89.73125436,31.78060161,-89.31640079,32.22413785,32.002,-89.524,32.01,-89.54,2017,32.010:-89.540
30.779:-89.113,MS131,12853,"Stone County, Mississippi","Auburn, AL",-89.11288052,30.778992,-89.34162207,30.64743271,-88.88413898,30.9105513,30.779,-89.113,30.77,-89.1,2017,30.770:-89.100
33.629:-90.607,MS133,15238,"Sunflower County, Mississippi","Auburn, AL",-90.60721852,33.62880559,-90.76446734,33.27006566,-90.44996971,33.98754553,33.629,-90.607,33.61,-90.62,2017,33.610:-90.620
33.929:-90.188,MS135,15239,"Tallahatchie County, Mississippi","Auburn, AL",-90.18843529,33.92922132,-90.45147173,33.69399898,-89.92539885,34.16444366,33.929,-90.188,33.93,-90.18,2017,33.930:-90.180
34.663:-89.956,MS137,15240,"Tate County, Mississippi","Auburn, AL",-89.95647908,34.66348051,-90.24440367,34.5537369,-89.66855449,34.77322413,34.663,-89.956,34.65,-89.94,2017,34.650:-89.940
34.796:-88.903,MS139,12854,"Tippah County, Mississippi","Auburn, AL",-88.90342989,34.79624575,-89.08904175,34.59630294,-88.71781802,34.99618855,34.796,-88.903,34.81,-88.9,2017,34.810:-88.900
34.729:-88.232,MS141,12855,"Tishomingo County, Mississippi","Auburn, AL",-88.23179266,34.72940896,-88.36586834,34.46319328,-88.09771699,34.99562464,34.729,-88.232,34.73,-88.22,2017,34.730:-88.220
34.658:-90.393,MS143,15242,"Tunica County, Mississippi","Auburn, AL",-90.39338132,34.65777074,-90.58832149,34.42379756,-90.19844115,34.89174391,34.658,-90.393,34.65,-90.38,2017,34.650:-90.380
34.482:-88.991,MS145,12856,"Union County, Mississippi","Auburn, AL",-88.99097872,34.4818186,-89.24656356,34.36473638,-88.73539387,34.59890082,34.482,-88.991,34.49,-88.98,2017,34.490:-88.980
31.176:-90.048,MS147,12857,"Walthall County, Mississippi","Auburn, AL",-90.04826873,31.17576547,-90.26085566,31.00063343,-89.83568179,31.35089751,31.176,-90.048,31.17,-90.06,2017,31.170:-90.060
32.349:-90.864,MS149,15243,"Warren County, Mississippi","Auburn, AL",-90.86430751,32.34856126,-91.17467255,32.07833841,-90.55394247,32.6187841,32.349,-90.864,32.33,-90.86,2017,32.330:-90.860
33.269:-90.961,MS151,15244,"Washington County, Mississippi","Auburn, AL",-90.96054123,33.26916091,-91.24282036,33.00775174,-90.6782621,33.53057007,33.269,-90.961,33.25,-90.98,2017,33.250:-90.980
31.664:-88.697,MS153,12858,"Wayne County, Mississippi","Auburn, AL",-88.69651137,31.66372435,-88.94336273,31.4334501,-88.44966002,31.89399861,31.664,-88.697,31.65,-88.7,2017,31.650:-88.700
33.600:-89.263,MS155,12859,"Webster County, Mississippi","Auburn, AL",-89.2628587,33.59972362,-89.50714357,33.4598758,-89.01857383,33.73957145,33.6,-89.263,33.61,-89.26,2017,33.610:-89.260
31.186:-91.346,MS157,15245,"Wilkinson County, Mississippi","Auburn, AL",-91.34645882,31.18598976,-91.63404754,30.99902758,-91.05887009,31.37295194,31.186,-91.346,31.17,-91.34,2017,31.170:-91.340
33.103:-89.066,MS159,12860,"Winston County, Mississippi","Auburn, AL",-89.06590046,33.10281176,-89.31917057,32.91919129,-88.81263036,33.28643224,33.103,-89.066,33.09,-89.06,2017,33.090:-89.060
34.030:-89.720,MS161,12861,"Yalobusha County, Mississippi","Auburn, AL",-89.71952247,34.02995206,-89.93167892,33.86724628,-89.50736603,34.19265783,34.03,-89.72,34.05,-89.74,2017,34.050:-89.740
32.763:-90.363,MS163,15246,"Yazoo County, Mississippi","Auburn, AL",-90.36294065,32.76266543,-90.75971594,32.50297967,-89.96616536,33.0223512,32.763,-90.363,32.77,-90.38,2017,32.770:-90.380
45.567:-104.539,MT011,13019,"Carter County, Montana","Denver, CO",-104.5392258,45.56723843,-105.0386212,44.99763937,-104.0398304,46.13683749,45.567,-104.539,45.57,-104.54,2017,45.570:-104.540
46.324:-105.462,MT017,13020,"Custer County Area, Montana","Denver, CO",-105.4624488,46.32400411,-106.1919913,45.78705356,-104.7329063,46.86095466,46.324,-105.462,46.33,-105.46,2017,46.330:-105.460
47.326:-104.856,MT021,13021,"Dawson County, Montana","Denver, CO",-104.8560979,47.32577797,-105.4065118,46.86085018,-104.3056839,47.79070575,47.326,-104.856,47.33,-104.86,2017,47.330:-104.860
46.284:-104.475,MT025,13022,"Fallon County, Montana","Denver, CO",-104.4750973,46.2835046,-104.9059762,45.88197216,-104.0442183,46.68503705,46.284,-104.475,46.29,-104.46,2017,46.290:-104.460
47.249:-109.263,MT027,13023,"Fergus County, Montana","Denver, CO",-109.263379,47.24852673,-110.2135944,46.69371653,-108.3131636,47.80333693,47.249,-109.263,47.25,-109.26,2017,47.250:-109.260
47.414:-107.028,MT033,13024,"Garfield County, Montana","Denver, CO",-107.0275623,47.41404773,-107.968571,46.84513374,-106.0865535,47.98296172,47.414,-107.028,47.41,-107.02,2017,47.410:-107.020
48.566:-110.110,MT041,13025,"Hill County, Montana","St. Paul, MN",-110.1102571,48.56645437,-110.7562131,48.13255074,-109.4643012,49.00035799,48.566,-110.11,48.57,-110.1,2017,48.570:-110.100
48.565:-111.076,MT051,13026,"Liberty County, Montana","St. Paul, MN",-111.0760185,48.56536005,-111.4091768,48.13215713,-110.7428603,48.99856297,48.565,-111.076,48.57,-111.06,2017,48.570:-111.060
47.595:-105.812,MT055,13027,"McCone County, Montana","Denver, CO",-105.8124127,47.59532326,-106.43033,47.09284441,-105.1944953,48.09780211,47.595,-105.812,47.61,-105.82,2017,47.610:-105.820
46.444:-108.396,MT065,13028,"Musselshell County, Montana","Denver, CO",-108.395521,46.44412422,-109.0097528,46.1322804,-107.7812893,46.75596803,46.444,-108.396,46.45,-108.38,2017,46.450:-108.380
47.174:-108.281,MT069,13029,"Petroleum County, Montana","Denver, CO",-108.2811174,47.17362714,-108.7368368,46.74883773,-107.8253979,47.59841655,47.174,-108.281,47.17,-108.3,2017,47.170:-108.300
46.861:-105.345,MT079,13030,"Prairie County, Montana","Denver, CO",-105.3451045,46.86099362,-106.0868543,46.54045133,-104.6033548,47.18153591,46.861,-105.345,46.85,-105.34,2017,46.850:-105.340
47.752:-104.638,MT083,13031,"Richland County, Montana","St. Paul, MN",-104.6382521,47.75217008,-105.2349725,47.35369663,-104.0415318,48.15064354,47.752,-104.638,47.77,-104.62,2017,47.770:-104.620
48.695:-104.552,MT091,13032,"Sheridan County, Montana","St. Paul, MN",-104.5522614,48.6945753,-105.0577834,48.38919225,-104.0467395,48.99995836,48.695,-104.552,48.69,-104.54,2017,48.690:-104.540
48.609:-111.732,MT101,13033,"Toole County, Montana","St. Paul, MN",-111.7317682,48.60905567,-112.193566,48.21935842,-111.2699705,48.99875293,48.609,-111.732,48.61,-111.74,2017,48.610:-111.740
46.176:-107.339,MT103,13034,"Treasure County, Montana","Denver, CO",-107.3386883,46.17621121,-107.7384561,45.86989913,-106.9389205,46.48252329,46.176,-107.339,46.17,-107.34,2017,46.170:-107.340
48.330:-106.610,MT105,13035,"Valley County, Montana","St. Paul, MN",-106.6096651,48.33011793,-107.4149082,47.66049622,-105.8044221,48.99973964,48.33,-106.61,48.33,-106.62,2017,48.330:-106.620
47.020:-104.326,MT109,13036,"Wibaux County, Montana","Denver, CO",-104.3259662,47.01950408,-104.6072231,46.64148723,-104.0447093,47.39752093,47.02,-104.326,47.01,-104.34,2017,47.010:-104.340
45.978:-108.194,MT111,13037,"Yellowstone County, Montana","Denver, CO",-108.1942109,45.97825819,-108.9255977,45.46040809,-107.462824,46.49610829,45.978,-108.194,45.97,-108.18,2017,45.970:-108.180
48.578:-112.897,MT600,11249,"Glacier County Area and Part of Pondera County, Montana","Bozeman, MT",-112.8972205,48.57832134,-113.6098087,48.15767837,-112.1846323,48.99896431,48.578,-112.897,48.57,-112.9,2017,48.570:-112.900
47.055:-110.267,MT602,11250,"Judith Basin Area, Montana","Bozeman, MT",-110.2670777,47.05509008,-110.7882384,46.6931536,-109.7459171,47.41702655,47.055,-110.267,47.05,-110.26,2017,47.050:-110.260
47.158:-114.304,MT603,11251,"Lolo National Forest Area, Montana","Bozeman, MT",-114.3043411,47.15844718,-115.7549469,46.30533508,-112.8537353,48.01155927,47.158,-114.304,47.17,-114.3,2017,47.170:-114.300
45.292:-112.513,MT604,11252,"Dillon Area - Part of Beaverhead County, Montana","Bozeman, MT",-112.5130723,45.29185775,-112.8246527,44.92724568,-112.2014919,45.65646982,45.292,-112.513,45.29,-112.5,2017,45.290:-112.500
45.209:-112.682,MT605,11253,"Beaverhead National Forest Area, Montana","Bozeman, MT",-112.681827,45.2094242,-113.9381249,44.35789857,-111.4255291,46.06094982,45.209,-112.682,45.21,-112.7,2017,45.210:-112.700
47.370:-113.847,MT606,20909,"Flathead Indian Reservation Wilderness Area, Montana","Bozeman, MT",-113.8469119,47.37033773,-114.027809,47.05644036,-113.6660149,47.68423511,47.37,-113.847,47.37,-113.86,2017,47.370:-113.860
45.519:-107.482,MT607,13038,"Big Horn County Area, Montana","Denver, CO",-107.4817881,45.51856162,-108.6998668,44.99360006,-106.2637095,46.04352317,45.519,-107.482,45.53,-107.5,2017,45.530:-107.500
48.360:-108.894,MT608,13039,"Blaine County and Part of Phillips County Area, Montana","St. Paul, MN",-108.8940334,48.36011126,-109.5518326,47.71986452,-108.2362343,49.00035799,48.36,-108.894,48.37,-108.9,2017,48.370:-108.900
46.244:-111.505,MT609,11255,"Broadwater County Area, Montana","Bozeman, MT",-111.5049086,46.24357863,-111.7879491,45.83328914,-111.2218682,46.65386811,46.244,-111.505,46.25,-111.5,2017,46.250:-111.500
45.545:-113.382,MT610,11256,"Big Hole Area - Part of Beaverhead County, Montana","Bozeman, MT",-113.3820801,45.54515775,-113.6784959,45.20493456,-113.0856642,45.88538094,45.545,-113.382,45.53,-113.38,2017,45.530:-113.380
45.319:-108.854,MT611,13040,"Carbon County Area, Montana","Bozeman, MT",-108.8536103,45.31906466,-109.6090061,44.99945324,-108.0982144,45.63867608,45.319,-108.854,45.33,-108.86,2017,45.330:-108.860
44.941:-112.497,MT612,11257,"Horse Prairie-South Valley Area - Part of Beaverhead County, Montana","Bozeman, MT",-112.4974984,44.94125851,-113.4569833,44.44731225,-111.5380135,45.43520478,44.941,-112.497,44.93,-112.5,2017,44.930:-112.500
47.306:-111.343,MT613,13041,"Cascade County Area, Montana","Bozeman, MT",-111.3434743,47.30606069,-112.0479027,46.91332326,-110.6390458,47.69879813,47.306,-111.343,47.29,-111.34,2017,47.290:-111.340
44.783:-111.987,MT614,11258,"Red Rock Lakes Area - Part of Beaverhead County, Montana","Bozeman, MT",-111.9874308,44.78287235,-112.4375208,44.56518449,-111.5373408,45.0005602,44.783,-111.987,44.77,-111.98,2017,44.770:-111.980
47.861:-110.471,MT615,13042,"Chouteau County Area, Montana","St. Paul, MN",-110.4710799,47.86118753,-111.409302,47.41531331,-109.5328579,48.30706175,47.861,-110.471,47.85,-110.46,2017,47.850:-110.460
46.012:-113.030,MT616,11259,"Deer Lodge County Area, Montana","Bozeman, MT",-113.0304437,46.01227912,-113.435011,45.75770004,-112.6258764,46.2668582,46.012,-113.03,46.01,-113.02,2017,46.010:-113.020
48.244:-114.201,MT617,11260,"Upper Flathead Valley Area, Montana","Bozeman, MT",-114.2013063,48.24431779,-114.4605186,48.05150334,-113.9420939,48.43713225,48.244,-114.201,48.25,-114.22,2017,48.250:-114.220
48.056:-114.572,MT618,11261,"Flathead County Area and Part of Lincoln County, Montana","Bozeman, MT",-114.5721241,48.05572245,-115.1058531,47.8852098,-114.0383951,48.22623509,48.056,-114.572,48.05,-114.58,2017,48.050:-114.580
48.300:-114.075,MT619,11262,"Flathead National Forest Area, Montana","Bozeman, MT",-114.0752233,48.29996953,-114.9246072,47.59993262,-113.2258394,49.00000643,48.3,-114.075,48.29,-114.06,2017,48.290:-114.060
46.484:-113.340,MT621,11263,"Granite County Area, Montana","Bozeman, MT",-113.3395363,46.48387261,-113.6408729,46.13543927,-113.0381997,46.83230595,46.484,-113.34,46.49,-113.34,2017,46.490:-113.340
45.716:-111.295,MT622,11264,"Gallatin County Area, Montana","Bozeman, MT",-111.294713,45.71550917,-111.8055699,45.17336968,-110.7838561,46.25764867,45.716,-111.295,45.73,-111.3,2017,45.730:-111.300
45.390:-110.714,MT623,11265,"Gallatin National Forest Area, Montana","Bozeman, MT",-110.7142006,45.38989677,-111.6195676,44.48642132,-109.8088335,46.29337222,45.39,-110.714,45.41,-110.7,2017,45.410:-110.700
46.467:-109.835,MT624,13043,"Wheatland County Area, Montana","Bismark, ND (obsolete)",-109.8348642,46.46692164,-110.2818519,46.21869758,-109.3878764,46.7151457,46.467,-109.835,46.45,-109.82,2017,46.450:-109.820
46.157:-112.062,MT627,11266,"Jefferson County Area and Part of Silver Bow County, Montana","Bozeman, MT",-112.0619302,46.15677394,-112.4638847,45.74441766,-111.6599758,46.56913021,46.157,-112.062,46.17,-112.06,2017,46.170:-112.060
47.600:-114.213,MT629,11267,"Lake County Area, Montana","Bozeman, MT",-114.2130874,47.60036492,-114.6047146,47.13817079,-113.8214602,48.06255906,47.6,-114.213,47.61,-114.22,2017,47.610:-114.220
47.084:-112.214,MT630,11268,"Lewis and Clark County Area, Montana","Bozeman, MT",-112.2138261,47.08354584,-112.7959841,46.51481797,-111.6316681,47.65227371,47.084,-112.214,47.09,-112.22,2017,47.090:-112.220
46.707:-111.989,MT631,11269,"Helena National Forest Area, Montana","Bozeman, MT",-111.9889945,46.70716081,-112.9021329,46.22305498,-111.0758561,47.19126663,46.707,-111.989,46.69,-111.98,2017,46.690:-111.980
47.284:-111.184,MT632,11270,"Lewis and Clark National Forest Area, Montana","Bozeman, MT",-111.1835976,47.28357333,-113.3574787,46.15431679,-109.0097166,48.41282987,47.284,-111.184,47.29,-111.18,2017,47.290:-111.180
47.783:-113.256,MT633,20906,"Bob Marshall, Scapegoat, Great Bear, and Mission Mtn. Wilderness Area, Montana","Bozeman, MT",-113.2556574,47.78312521,-113.9673495,47.07092457,-112.5439652,48.49532584,47.783,-113.256,47.77,-113.26,2017,47.770:-113.260
48.309:-115.436,MT634,11272,"Kootenai National Forest Area, Montana-Idaho","Bozeman, MT",-115.4363301,48.30909909,-116.2011243,47.61719193,-114.6715359,49.00100625,48.309,-115.436,48.29,-115.42,2017,48.290:-115.420
46.126:-112.836,MT635,11273,"Deer Lodge National Forest Area, Montana","Bozeman, MT",-112.8364763,46.1258916,-113.8240835,45.56420725,-111.8488691,46.68757594,46.126,-112.836,46.13,-112.82,2017,46.130:-112.820
45.284:-112.028,MT636,11274,"Madison County Area, Montana","Bozeman, MT",-112.0281502,45.28355629,-112.7052904,44.70839757,-111.35101,45.85871502,45.284,-112.028,45.29,-112.02,2017,45.290:-112.020
46.597:-110.989,MT637,11275,"Meagher County Area, Montana","Bozeman, MT",-110.9885121,46.59651307,-111.703856,46.19197046,-110.2731681,47.00105567,46.597,-110.989,46.61,-110.98,2017,46.610:-110.980
47.116:-113.989,MT638,11276,"Missoula County Area, Montana","Bozeman, MT",-113.9887715,47.11587266,-114.6750459,46.63150544,-113.3024971,47.60023988,47.116,-113.989,47.13,-113.98,2017,47.130:-113.980
45.883:-109.855,MT639,11277,"Sweet Grass County Area, Montana","Bozeman, MT",-109.8552069,45.88342036,-110.2930743,45.54612414,-109.4173394,46.22071657,45.883,-109.855,45.89,-109.86,2017,45.890:-109.860
45.304:-110.169,MT640,11278,"Absaroka-Beartooth Wilderness Area, Montana, Western Part","Bozeman, MT",-110.1686505,45.30385994,-110.7814669,45.00161319,-109.5558341,45.6061067,45.304,-110.169,45.29,-110.18,2017,45.290:-110.180
48.225:-108.035,MT641,13044,"Phillips County Area, Montana","St. Paul, MN",-108.0354166,48.22479389,-108.8910488,47.44943492,-107.1797844,49.00015287,48.225,-108.035,48.21,-108.02,2017,48.210:-108.020
45.284:-109.695,MT642,11288,"Absaroka-Beartooth Wilderness Area, Montana, Eastern Part","Bozeman, MT",-109.6953935,45.28395262,-110.1566235,45.0027917,-109.2341636,45.56511354,45.284,-109.695,45.29,-109.7,2017,45.290:-109.700
45.391:-105.730,MT643,13045,"Powder River Area, Montana","Denver, CO",-105.7304963,45.39096404,-106.4796795,44.99326161,-104.981313,45.78866647,45.391,-105.73,45.41,-105.74,2017,45.410:-105.740
