,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,lat-rounded,lon-rounded,SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
1904,NE077,10705,"Greeley County, Nebraska","Denver, CO",-98.5215456150568,41.5675473716702,-98.7521522983313,41.3937914866796,-98.2909389317823,41.74130325666079,41.568,-98.522,,,,,,,
1905,NE079,10707,"Hall County, Nebraska","Denver, CO",-98.50219061526761,40.8725386633789,-98.7220148886623,40.6982769426112,-98.2823663418729,41.0468003841466,40.873,-98.502,,,,,,,
1906,NE081,10708,"Hamilton County, Nebraska","Denver, CO",-98.05429590320209,40.936131113354186,-98.2829104567973,40.698280966468786,-97.82568134960691,41.1739812602396,40.936,-98.054,40.936,-98.054,40.93,-98.06,2017.0,40.936:-98.054,-98.054:40.930
1907,NE083,10709,"Harlan County, Nebraska","Denver, CO",-99.4048856550494,40.17660721502925,-99.6307091313554,40.0018441552784,-99.1790621787434,40.3513702747801,40.177,-99.405,40.177,-99.405,40.17,-99.42,2017.0,40.177:-99.405,-99.405:40.170
1908,NE085,10710,"Hayes County, Nebraska","Denver, CO",-101.06148279205247,40.524913416205294,-101.345475106439,40.349455926199,-100.77749047766599,40.7003709062116,40.525,-101.061,40.525,-101.061,40.53,-101.06,2017.0,40.525:-101.061,-101.061:40.530
1909,NE087,10711,"Hitchcock County, Nebraska","Denver, CO",-101.04194544964649,40.17661130934215,-101.325503990664,40.002124365029395,-100.75838690862899,40.3510982536549,40.177,-101.042,40.177,-101.042,40.17,-101.06,2017.0,40.177:-101.042,-101.042:40.170
1910,NE089,10712,"Holt County, Nebraska","Denver, CO",-98.77847251385886,42.492416681796854,-99.25672824422571,42.08803712048471,-98.30021678349199,42.896796243109,42.492,-98.778,,,,,,,
1911,NE091,10713,"Hooker County, Nebraska","Denver, CO",-101.1343684845425,41.91628119170885,-101.42634085000401,41.7404360549494,-100.842396119081,42.0921263284683,41.916,-101.134,,,,,,,
1912,NE093,10714,"Howard County, Nebraska","Denver, CO",-98.51782633757385,41.22019963194505,-98.74908662428992,41.0461389017261,-98.28656605085779,41.394260362164005,41.22,-98.518,,,,,,,
1913,NE095,10715,"Jefferson County, Nebraska","Denver, CO",-97.14270372603943,40.17594536205835,-97.3692846680349,40.0015100536123,-96.91612278404399,40.3503806705044,40.176,-97.143,,,,,,,
1914,NE097,10716,"Johnson County, Nebraska","Denver, CO",-96.26495668748949,40.392652283112064,-96.4638430530781,40.262019367780105,-96.0660703219009,40.523285198444,40.393,-96.265,40.393,-96.265,40.41,-96.26,2017.0,40.393:-96.265,-96.265:40.410
1915,NE099,10717,"Kearney County, Nebraska","Denver, CO",-98.95178803166729,40.51995238949275,-99.179616615135,40.350355606223296,-98.7239594481996,40.68954917276221,40.52,-98.952,,,,,,,
1916,NE101,10718,"Keith County, Nebraska","Denver, CO",-101.652970224675,41.199077861546996,-102.05590201990499,41.0026419748357,-101.250038429445,41.395513748258296,41.199,-101.653,,,,,,,
1917,NE103,13054,"Keya Paha County, Nebraska","Denver, CO",-99.72637264685345,42.85804344699734,-100.198671417336,42.7174209233418,-99.25407387637092,42.998665970652894,42.858,-99.726,,,,,,,
1918,NE105,10719,"Kimball County, Nebraska","Denver, CO",-103.7145094259925,41.198174566817606,-104.05347979928499,41.001722150830496,-103.3755390527,41.3946269828047,41.198,-103.715,41.198,-103.715,41.21,-103.7,2017.0,41.198:-103.715,-103.715:41.210
1919,NE107,14063,"Knox County, Nebraska","St. Paul, MN",-97.89773741048892,42.659895493187754,-98.310535971194,42.436988120282,-97.4849388497838,42.8828028660935,42.66,-97.898,42.66,-97.898,42.65,-97.9,2017.0,42.660:-97.898,-97.898:42.650
1920,NE109,10721,"Lancaster County, Nebraska","Denver, CO",-96.68877579797491,40.78457177393204,-96.9139779154487,40.523016956742396,-96.4635736805011,41.046126591121705,40.785,-96.689,40.785,-96.689,40.77,-96.7,2017.0,40.785:-96.689,-96.689:40.770
1921,NE111,10722,"Lincoln County, Nebraska","Denver, CO",-100.7469194667865,41.04645236385785,-101.27042960266701,40.6978226161499,-100.223409330906,41.39508211156579,41.046,-100.747,,,,,,,
1922,NE113,10723,"Logan County, Nebraska","Denver, CO",-100.48256404991501,41.5666503665455,-100.713925923518,41.3932064650081,-100.251202176312,41.7400942680829,41.567,-100.483,,,,,,,
1923,NE115,10724,"Loup County, Nebraska","Denver, CO",-99.45446491875963,41.91417535646736,-99.687102805674,41.740275541245296,-99.22182703184532,42.088075171689404,41.914,-99.454,,,,,,,
1924,NE117,18197,"McPherson County, Nebraska","Denver, CO",-101.059303117826,41.56851672063675,-101.40717892432,41.3935269610383,-100.711427311332,41.743506480235204,41.569,-101.059,,,,,,,
1925,NE119,13987,"Madison County, Nebraska","St. Paul, MN",-97.6014073388022,41.91668351590035,-97.8347631356407,41.742300399234,-97.36805154196371,42.09106663256671,41.917,-97.601,41.917,-97.601,41.93,-97.62,2017.0,41.917:-97.601,-97.601:41.930
1926,NE121,10726,"Merrick County, Nebraska","Denver, CO",-97.9427228170855,41.133709465381045,-98.28716649232409,40.8723429574416,-97.5982791418469,41.3950759733205,41.134,-97.943,,,,,,,
1927,NE123,10727,"Morrill County, Nebraska","Denver, CO",-103.003895800118,41.72174199228054,-103.37132317420601,41.4379119789213,-102.63646842603,42.0055720056398,41.722,-103.004,,,,,,,
1928,NE125,13988,"Nance County, Nebraska","Denver, CO",-97.99759943671054,41.39574022450035,-98.2915782656373,41.2642142928195,-97.70362060778379,41.5272661561812,41.396,-97.998,,,,,,,
1929,NE127,10728,"Nemaha County, Nebraska","Denver, CO",-95.80922181456909,40.41182926756351,-96.06722702377941,40.2612774221753,-95.55121660535879,40.562381112951705,40.412,-95.809,40.412,-95.809,40.41,-95.82,2017.0,40.412:-95.809,-95.809:40.410
1930,NE129,10729,"Nuckolls County, Nebraska","Denver, CO",-98.04729234359364,40.176330291739696,-98.27390067259941,40.002025816905,-97.8206840145879,40.350634766574395,40.176,-98.047,,,,,,,
1931,NE131,10730,"Otoe County, Nebraska","Denver, CO",-96.08693111296301,40.65355332849335,-96.46392439438601,40.52288135147271,-95.70993783153999,40.784225305514,40.654,-96.087,40.654,-96.087,40.65,-96.1,2017.0,40.654:-96.087,-96.087:40.650
1932,NE133,10731,"Pawnee County, Nebraska","Denver, CO",-96.23700334536791,40.1316367431951,-96.46383246566,40.00065884275449,-96.0101742250758,40.2626146436357,40.132,-96.237,,,,,,,
1933,NE135,10732,"Perkins County, Nebraska","Denver, CO",-101.64920773490549,40.850743650381354,-102.051775592988,40.697472868706896,-101.24663987682301,41.0040144320558,40.851,-101.649,40.851,-101.649,40.85,-101.66,2017.0,40.851:-101.649,-101.649:40.850
1934,NE137,10733,"Phelps County, Nebraska","Denver, CO",-99.41193874293086,40.51814570565885,-99.6444927002046,40.350618593525,-99.1793847856571,40.6856728177927,40.518,-99.412,40.518,-99.412,40.53,-99.42,2017.0,40.518:-99.412,-99.412:40.530
1935,NE139,13989,"Pierce County, Nebraska","St. Paul, MN",-97.60131241637804,42.26443668160316,-97.8350312035375,42.089959519496105,-97.3675936292186,42.4389138437102,42.264,-97.601,,,,,,,
1936,NE141,13990,"Platte County, Nebraska","St. Paul, MN",-97.54191730356104,41.5382364079537,-97.83125542434459,41.3331779569175,-97.2525791827775,41.7432948589899,41.538,-97.542,,,,,,,
1937,NE143,10734,"Polk County, Nebraska","Denver, CO",-97.59816755755699,41.22094727234595,-97.82833209490921,41.0466460517966,-97.3680030202048,41.3952484928953,41.221,-97.598,,,,,,,
1938,NE145,10735,"Red Willow County, Nebraska","Denver, CO",-100.47713516724801,40.176591910896846,-100.761040466368,40.0015936667834,-100.193229868128,40.35159015501029,40.177,-100.477,40.177,-100.477,40.17,-100.46,2017.0,40.177:-100.477,-100.477:40.170
1939,NE147,10736,"Richardson County, Nebraska","Denver, CO",-95.65941206275393,40.1311015159709,-96.0107205394944,40.0000076095817,-95.30810358601342,40.2621954223601,40.131,-95.659,,,,,,,
1940,NE149,10737,"Rock County, Nebraska","Denver, CO",-99.45592236367277,42.44554143900015,-99.6776983910027,42.0861833466929,-99.23414633634279,42.8048995313074,42.446,-99.456,,,,,,,
1941,NE151,10738,"Saline County, Nebraska","Denver, CO",-97.14052321381409,40.524143858481146,-97.36886828062893,40.3495954760466,-96.9121781469993,40.698692240915705,40.524,-97.141,40.524,-97.141,40.53,-97.14,2017.0,40.524:-97.141,-97.141:40.530
1942,NE153,10752,"Sarpy County, Nebraska","Indianapolis, IN",-96.09066693959973,41.0926754735344,-96.34000315480101,40.9942582326981,-95.8413307243984,41.191092714370704,41.093,-96.091,,,,,,,
1943,NE155,10740,"Saunders County, Nebraska","Denver, CO",-96.6102841775419,41.23434463075304,-96.90914984211894,41.0152188523111,-96.31141851296488,41.453470409195,41.234,-96.61,,,,,,,
1944,NE157,18236,"Scotts Bluff County, Nebraska","Denver, CO",-103.707348833944,41.85104682739635,-104.053118444407,41.697852247868,-103.361579223481,42.00424140692471,41.851,-103.707,,,,,,,
1945,NE159,19108,"Seward County, Nebraska","Denver, CO",-97.13948624598079,40.87251158979291,-97.36848795932009,40.6979653884361,-96.9104845326415,41.047057791149705,40.873,-97.139,,,,,,,
1946,NE161,10743,"Sheridan County, Nebraska","Denver, CO",-102.3999495797065,42.502756160725,-102.79340181444701,42.0053443518026,-102.006497344966,43.0001679696474,42.503,-102.4,42.503,-102.4,42.49,-102.42,2017.0,42.503:-102.400,-102.400:42.490
1947,NE163,10744,"Sherman County, Nebraska","Denver, CO",-98.97602791214383,41.22075423702,-99.2076531432173,41.0467522607711,-98.7444026810704,41.3947562132689,41.221,-98.976,,,,,,,
1948,NE165,13055,"Sioux County, Nebraska","Denver, CO",-103.72744132074699,42.501058580313504,-104.053690507495,42.0004420256781,-103.401192133999,43.001675134948904,42.501,-103.727,,,,,,,
1949,NE167,13991,"Stanton County, Nebraska","St. Paul, MN",-97.19396073000227,41.91706709768075,-97.36838802431481,41.7430675627949,-97.0195334356897,42.0910666325666,41.917,-97.194,41.917,-97.194,41.93,-97.18,2017.0,41.917:-97.194,-97.194:41.930
1950,NE169,10745,"Thayer County, Nebraska","Denver, CO",-97.5952108970927,40.176276426642005,-97.8216277833898,40.0018318857636,-97.3687940107956,40.3507209675204,40.176,-97.595,40.176,-97.595,40.17,-97.58,2017.0,40.176:-97.595,-97.595:40.170
1951,NE171,10746,"Thomas County, Nebraska","Denver, CO",-100.55613568017901,41.914126747190906,-100.84651802656,41.7397660461677,-100.265753333798,42.0884874482141,41.914,-100.556,,,,,,,
1952,NE173,13992,"Thurston County, Nebraska","St. Paul, MN",-96.5446558845632,42.14662430244435,-96.82415992614773,42.0152989752995,-96.26515184297872,42.2779496295892,42.147,-96.545,42.147,-96.545,42.13,-96.54,2017.0,42.147:-96.545,-96.545:42.130
1953,NE175,10747,"Valley County, Nebraska","Denver, CO",-98.98174390712259,41.5674051550177,-99.2125306287643,41.3941265378237,-98.7509571854809,41.7406837722117,41.567,-98.982,,,,,,,
1954,NE177,13993,"Washington County, Nebraska","Indianapolis, IN",-96.18214518290371,41.538377726419,-96.4447245769801,41.39308521320999,-95.9195657888273,41.683670239628,41.538,-96.182,,,,,,,
1955,NE179,13995,"Wayne County, Nebraska","St. Paul, MN",-97.09545541025835,42.22116161102881,-97.36839121197659,42.0903894108299,-96.82251960854008,42.3519338112277,42.221,-97.095,,,,,,,
1956,NE181,10748,"Webster County, Nebraska","Denver, CO",-98.5002088518214,40.1763808709057,-98.7269338333612,40.0022998367013,-98.2734838702816,40.3504619051101,40.176,-98.5,40.176,-98.5,40.17,-98.5,2017.0,40.176:-98.500,-98.500:40.170
1957,NE183,10749,"Wheeler County, Nebraska","Denver, CO",-98.52843273372595,41.91465603827361,-98.761333042282,41.740389262428,-98.29553242516992,42.08892281411921,41.915,-98.528,,,,,,,
1958,NE185,10750,"York County, Nebraska","Denver, CO",-97.59719012415995,40.87283661197896,-97.82636467780672,40.6986243183201,-97.36801557051321,41.0470489056378,40.873,-97.597,,,,,,,
1959,NH005,12333,"Cheshire County, New Hampshire","Amherst, MA",-72.24262812614316,42.94673413696315,-72.557229074059,42.712147188388,-71.9280271782273,43.1813210855383,42.947,-72.243,,,,,,,
1960,NH009,12334,"Grafton County, New Hampshire","Amherst, MA",-71.84797680572075,43.9673832093987,-72.33510323463341,43.52815176482429,-71.36085037680809,44.4066146539731,43.967,-71.848,43.967,-71.848,43.97,-71.86,2017.0,43.967:-71.848,-71.848:43.970
1961,NH015,12336,"Rockingham County, New Hampshire","Amherst, MA",-71.0308104078802,43.0059282394761,-71.4514157295442,42.7374305020681,-70.6102050862162,43.274425976884096,43.006,-71.031,43.006,-71.031,43.01,-71.02,2017.0,43.006:-71.031,-71.031:43.010
1962,NH017,12337,"Strafford County, New Hampshire","Amherst, MA",-71.02725549023592,43.32682695583085,-71.24503996831801,43.0803607417814,-70.8094710121538,43.57329316988029,43.327,-71.027,43.327,-71.027,43.33,-71.02,2017.0,43.327:-71.027,-71.027:43.330
1963,NH019,12338,"Sullivan County, New Hampshire","Amherst, MA",-72.19421752070335,43.36473373941325,-72.45279517749,43.1293756851353,-71.9356398639167,43.60009179369121,43.365,-72.194,43.365,-72.194,43.37,-72.18,2017.0,43.365:-72.194,-72.194:43.370
1964,NH601,12339,"Hillsborough County, New Hampshire, Eastern Part","Amherst, MA",-71.50403876045735,42.883057381034405,-71.7626439669608,42.6971996995492,-71.2454335539539,43.0689150625196,42.883,-71.504,,,,,,,
1965,NH602,12340,"Hillsborough County, New Hampshire, Western Part","Amherst, MA",-71.84811229551973,42.9569899923203,-72.0615460153534,42.7063630107739,-71.6346785756861,43.2076169738667,42.957,-71.848,42.957,-71.848,42.97,-71.86,2017.0,42.957:-71.848,-71.848:42.970
1966,NH603,16394,"Carroll County Area, New Hampshire","Amherst, MA",-71.25322132113754,43.87698015305295,-71.5556919799853,43.482692608029296,-70.9507506622898,44.2712676980766,43.877,-71.253,,,,,,,
1967,NH605,12341,"White Mountain National Forest, New Hampshire and Maine","Amherst, MA",-71.36736271191025,44.2118177588237,-71.9553168946842,43.802423122464894,-70.77940852913629,44.6212123951825,44.212,-71.367,,,,,,,
1968,NH607,12342,"Coos County Area, New Hampshire","Amherst, MA",-71.3908848573553,44.761623048283454,-71.7665077506367,44.2173998607351,-71.0152619640739,45.30584623583179,44.762,-71.391,44.762,-71.391,44.77,-71.38,2017.0,44.762:-71.391,-71.391:44.770
1969,NH609,12343,"Merrimack and Belknap Counties, New Hampshire","Amherst, MA",-71.62517024215491,43.38538587791145,-72.0906098786925,43.0098112352353,-71.1597306056173,43.760960520587595,43.385,-71.625,43.385,-71.625,43.37,-71.62,2017.0,43.385:-71.625,-71.625:43.370
1970,NJ001,16376,"Atlantic County, New Jersey","Raleigh, NC",-74.6461462135415,39.5092066123405,-74.9852232433186,39.2885749152265,-74.30706918376441,39.7298383094545,39.509,-74.646,39.509,-74.646,39.49,-74.66,2017.0,39.509:-74.646,-74.646:39.490
1971,NJ003,12344,"Bergen County, New Jersey","Amherst, MA",-74.08314605536205,40.947936123794854,-74.27265450508669,40.761756826034606,-73.89363760563741,41.1341154215551,40.948,-74.083,40.948,-74.083,40.93,-74.1,2017.0,40.948:-74.083,-74.083:40.930
1972,NJ005,16061,"Burlington County, New Jersey","Raleigh, NC",-74.72461018132073,39.86241533042745,-75.0594230902493,39.5405601430651,-74.3897972723922,40.1842705177898,39.862,-74.725,,,,,,,
1973,NJ007,16129,"Camden County, New Jersey","Raleigh, NC",-74.93829441928041,39.80222150270675,-75.1403778823977,39.6082943070546,-74.73621095616309,39.9961486983589,39.802,-74.938,39.802,-74.938,39.81,-74.94,2017.0,39.802:-74.938,-74.938:39.810
1974,NJ009,16370,"Cape May County, New Jersey","Raleigh, NC",-74.83812713815061,39.0457115443762,-75.1377967098565,38.7670587851855,-74.5384575664447,39.3243643035669,39.046,-74.838,,,,,,,
1975,NJ011,10827,"Cumberland County, New Jersey","Raleigh, NC",-75.14603102988374,39.285769058079794,-75.4401550556457,39.0029220788521,-74.8519070041218,39.5686160373075,39.286,-75.146,39.286,-75.146,39.29,-75.14,2017.0,39.286:-75.146,-75.146:39.290
1976,NJ013,12345,"Essex County, New Jersey","Amherst, MA",-74.24485719436795,40.79189966139904,-74.377255483714,40.6747798046457,-74.11245890502191,40.9090195181524,40.792,-74.245,40.792,-74.245,40.81,-74.26,2017.0,40.792:-74.245,-74.245:40.810
1977,NJ015,16192,"Gloucester County, New Jersey","Raleigh, NC",-75.16285034915154,39.701658416296155,-75.4485103317977,39.5148120863792,-74.8771903665054,39.8885047462131,39.702,-75.163,39.702,-75.163,39.69,-75.18,2017.0,39.702:-75.163,-75.163:39.690
1978,NJ017,12346,"Hudson County, New Jersey","Amherst, MA",-74.07559832501956,40.73278216738335,-74.16649236300479,40.6420078864556,-73.98470428703429,40.8235564483111,40.733,-74.076,,,,,,,
1979,NJ019,14500,"Hunterdon County, New Jersey","Raleigh, NC",-74.94933550308895,40.56448211848645,-75.1954146934971,40.33934363769049,-74.7032563126808,40.7896205992824,40.564,-74.949,40.564,-74.949,40.57,-74.94,2017.0,40.564:-74.949,-74.949:40.570
1980,NJ021,10831,"Mercer County, New Jersey","Raleigh, NC",-74.71237512855521,40.28141026297576,-74.9436242079837,40.1367392500169,-74.4811260491267,40.4260812759346,40.281,-74.712,40.281,-74.712,40.29,-74.7,2017.0,40.281:-74.712,-74.712:40.290
1981,NJ023,10832,"Middlesex County, New Jersey","Raleigh, NC",-74.41706005037045,40.430024556267,-74.63056723071121,40.2512360823069,-74.20355287002971,40.608813030227104,40.43,-74.417,40.43,-74.417,40.45,-74.42,2017.0,40.430:-74.417,-74.417:40.450
1982,NJ025,10833,"Monmouth County, New Jersey","Raleigh, NC",-74.29184760117225,40.278678277776955,-74.6138825341032,40.07908280662179,-73.9698126682413,40.4782737489321,40.279,-74.292,40.279,-74.292,40.29,-74.3,2017.0,40.279:-74.292,-74.292:40.290
1983,NJ027,12347,"Morris County, New Jersey","Amherst, MA",-74.57712738329921,40.86720419721255,-74.8880700941059,40.64837310081421,-74.2661846724925,41.0860352936109,40.867,-74.577,40.867,-74.577,40.85,-74.58,2017.0,40.867:-74.577,-74.577:40.850
1984,NJ029,16060,"Ocean County, New Jersey","Raleigh, NC",-74.29161490997484,39.836383656726206,-74.5530622423517,39.5004032810615,-74.030167577598,40.1723640323909,39.836,-74.292,39.836,-74.292,39.85,-74.3,2017.0,39.836:-74.292,-74.292:39.850
1985,NJ031,12348,"Passaic County, New Jersey","Amherst, MA",-74.3050535875973,41.011227049267006,-74.50278695628279,40.8200610224765,-74.1073202189118,41.202393076057504,41.011,-74.305,41.011,-74.305,41.01,-74.3,2017.0,41.011:-74.305,-74.305:41.010
1986,NJ033,10835,"Salem County, New Jersey","Raleigh, NC",-75.3126683655549,39.56987012516275,-75.5634126713644,39.3519543317187,-75.06192405974541,39.787785918606794,39.57,-75.313,39.57,-75.313,39.57,-75.3,2017.0,39.570:-75.313,-75.313:39.570
1987,NJ035,14501,"Somerset County, New Jersey","Raleigh, NC",-74.59963834663358,40.5662243919392,-74.79741545735209,40.3742534452685,-74.40186123591509,40.7581953386099,40.566,-74.6,40.566,-74.6,40.57,-74.58,2017.0,40.566:-74.600,-74.600:40.570
