lkey|station_id|solar_region_key|areaname|weather_station
12344|999999-94741|-74.083:40.930|"Bergen County, New Jersey"|TETERBORO AIRPORT
16061|724074-93780|-74.725:39.850|"Burlington County, New Jersey"|SOUTH JERSEY REGIONAL A
16129|997286-99999|-74.938:39.810|"Camden County, New Jersey"|PHILADELPHIA
16370|725024-99999|-74.838:39.050|"Cape May County, New Jersey"|WILDWOOD
10827|724075-13735|-75.146:39.290|"Cumberland County, New Jersey"|MILLVILLE MUNICIPAL ARP
12345|724094-54743|-74.245:40.810|"Essex County, New Jersey"|ESSEX COUNTY AIRPORT
16192|999999-13739|-75.163:39.690|"Gloucester County, New Jersey"|PHILADELPHIA INTERNATIO
12346|997271-99999|-74.076:40.730|"Hudson County, New Jersey"|THE BATTERY
14500|722247-54785|-74.949:40.570|"Hunterdon County, New Jersey"|SOMERSET AIRPORT
10831|724095-99999|-74.712:40.290|"Mercer County, New Jersey"|TRENTON MERCER
10832|999999-178|-74.417:40.450|"Middlesex County, New Jersey"|LINDEN AIRPORT
10833|724084-54760|-74.292:40.290|"Monmouth County, New Jersey"|MONMOUTH EXECUTIVE AIRP
12347|724097-99999|-74.577:40.850|"Morris County, New Jersey"|MORRISTOWN MUNI
16060|720407-462|-74.292:39.850|"Ocean County, New Jersey"|OCEAN COUNTY AIRPORT
12348|724094-99999|-74.305:41.010|"Passaic County, New Jersey"|ESSEX CO
10835|997694-99999|-75.313:39.570|"Salem County, New Jersey"|DELAWARE CITY
14501|722247-54785|-74.600:40.570|"Somerset County, New Jersey"|SOMERSET AIRPORT
12350|740001-54793|-74.679:41.130|"Sussex County, New Jersey"|SUSSEX AIRPORT
12351|720581-178|-74.300:40.650|"Union County, New Jersey"|LINDEN AIRPORT
12353|997698-99999|-74.986:40.850|"Warren County, New Jersey"|NEWBOLD
14415|722678-99999|-104.692:36.610|"Colfax County, New Mexico"|RATON MUNI CREWS FLD
13162|749158-99999|-104.420:34.370|"De Baca County, New Mexico"|FORT SUMNER MUNI
13163|749158-99999|-104.719:34.770|"Guadalupe County, New Mexico"|FORT SUMNER MUNI
13164|999999-3095|-103.902:35.810|"Harding County, New Mexico"|MILLS 6 WSW
10299|720976-345|-108.629:32.050|"Hidalgo County, New Mexico"|LORDSBURG MUNICIPAL AIR
13165|720387-99999|-103.434:32.770|"Lea County, New Mexico"|HOBBS
10300|722725-99999|-107.764:32.210|"Luna County, New Mexico"|DEMING MUNI
13167|746380-99999|-103.496:34.090|"Roosevelt County, New Mexico"|MELROSE GUNNERY RANGE
13168|999999-23051|-103.506:36.370|"Union County, New Mexico"|CLAYTON MUNICIPAL AIRPA
10301|999999-23050|-106.677:35.090|"Bernalillo County and Parts of Sandoval and Valencia Counties, New Mexico"|ALBUQUERQUE MUNICIPAL A
18925|723657-99999|-107.104:35.770|"Cabezon Area, New Mexico"|TORREON
10303|720724-99999|-106.755:34.690|"Valencia County, New Mexico, Eastern Part"|BELEN RGNL ARPT
10305|722687-93033|-104.287:32.490|"Eddy Area, New Mexico"|CAVERN CITY AIR TRML AR
10306|723658-99999|-108.009:36.490|"San Juan County, New Mexico, Eastern Part"|FOUR CORNERS RGNL
10307|999999-3080|-108.340:33.490|"Gila National Forest, New Mexico, Parts of Catron, Grant and Sierra Counties"|RESERVE 1 W
13169|723677-23054|-104.678:35.450|"San Miguel County Area, New Mexico"|LAS VEGAS MUNICIPAL ARP
13170|722683-99999|-105.496:33.730|"Lincoln County Area, New Mexico"|SIERRA BLANCA RGNL
10308|722684-99999|-105.624:33.210|"Mescalero-Apache Area, New Mexico"|RUIDOSO
13171|723677-23054|-104.913:36.010|"Mora County Area, New Mexico"|LAS VEGAS MUNICIPAL ARP
13172|999999-23043|-104.202:33.730|"Chaves County, New Mexico, Northern Part"|ROSWELL MUNI AP
15776|749473-99999|-105.495:32.690|"Otero Area, New Mexico, Parts of Otero, Eddy and Chaves Counties"|SUNSPOT SOLAR OBSV
10310|999999-3080|-108.379:34.010|"Catron County, New Mexico, Northern Part"|RESERVE 1 W
10311|723675-99999|-106.710:36.450|"Rio Arriba Area, New Mexico, Parts of Rio Arriba and Sandoval Counties"|CHAMA AWRS
10312|723657-99999|-106.899:35.730|"Sandoval County Area, New Mexico, Parts of Los Alamos, Sandoval, and Rio Arriba Counties"|TORREON
10313|722710-99999|-107.235:33.050|"Sierra County Area, New Mexico"|TRUTH OR CONSEQUENC
10314|999999-93063|-108.328:32.530|"Grant County, New Mexico, Central and Southern Parts"|SILVER CITY GRANT CO
10315|723620-99999|-106.825:34.010|"Socorro County Area, New Mexico"|SOCORRO MUNI
10316|722676-3035|-104.560:33.050|"Chaves County, New Mexico, Southern Part"|ARTESIA MUNICIPAL AIRPO
13174|722018-99999|-103.586:34.650|"Curry County and Southwest Part of Quay County, New Mexico"|CLOVIS(NEXRAD)
14416|723663-99999|-105.673:36.490|"Taos County and Parts of Rio Arriba and Mora Counties, New Mexico"|TAOS MUNI APT(AWOS)
46279|723675-99999|-106.655:36.610|"Carson National Forest, New Mexico, Part of Rio Arriba County"|CHAMA AWRS
18327|999999-3097|-105.902:34.570|"Torrance Area, New Mexico"|MOUNTAINAIR 2 WSW
13176|723676-99999|-103.583:35.290|"Tucumcari Area, Northern Quay County, New Mexico"|TUCUMCARI MUNI
46277|723654-99999|-106.191:35.890|"Santa Fe National Forest Area, New Mexico, Parts of Los Alamos, Mora, Rio Arriba, Sandoval, San Miguel and Santa Fe Counties"|LOS ALAMOS
10317|999999-53003|-108.016:34.970|"Cibola Area, New Mexico, Parts of Cibola, McKinley, and Valencia Counties"|GRANTS 2 S
13177|723656-99999|-105.982:35.530|"Santa Fe County Area, New Mexico"|SANTA FE CO. MUNI
18894|722697-99999|-106.410:33.090|"White Sands Missile Range, New Mexico, Parts of Dona Ana, Lincoln, Otero, Sierra and Socorro Counties"|NORTHROP STRIP/ALAM
15763|722695-99999|-106.838:32.330|"Dona Ana County Area, New Mexico"|LAS CRUCES INTL
10320|723625-99999|-108.177:35.530|"McKinley County Area, New Mexico, McKinley County and Parts of Cibola and San Juan Counties"|GRANTS MILAN MUNI
10321|722684-99999|-105.561:33.290|"Lincoln National Forest Area, New Mexico, Parts of Lincoln and Otero Counties"|RUIDOSO
10322|999999-23057|-107.849:34.490|"Cibola National Forest Area, New Mexico, Parts of Catron, Cibola, McKinley, Sandoval, Sierra and Socorro Counties"|ACOMITA FAA AP
10323|999999-53017|-106.989:36.530|"Jicarilla Apache Nation, Parts of Rio Arriba and Sandoval Counties, New Mexico"|AZTEC 43 E
10326|999999-53011|-109.074:36.530|"Shiprock Area, Parts of San Juan County, New Mexico and Apache County, Arizona"|TSAILE 1 SSW
10346|696334-99999|-106.053:32.250|"Fort Bliss Military Reservation, New Mexico and Texas"|ORO GRANDE - EXERCISE
36527|722687-93033|-104.528:32.130|"Carlsbad Caverns National Park, New Mexico"|CAVERN CITY AIR TRML AR
43776|749475-99999|-106.315:32.770|"White Sands National Monument, New Mexico"|WHITE SANDS NORTH
15866|999999-24172|-118.494:40.130|"Lovelock Area, Nevada, Parts of Pershing and Churchill Counties"|LOVELOCK DERBY FIELD
15910|724885-93102|-118.840:39.530|"Fallon-Fernley Area, Nevada, Parts of Churchill, Lyon, Storey and Washoe Counties"|FALLON NAS
14180|746140-23112|-114.440:36.610|"Virgin River Area, Nevada and Arizona"|NELLIS AFB AIRPORT
14247|722825-53145|-115.455:37.530|"Pahranagat-Penoyer Area, Nevada, Parts of Lincoln and Nye Counties"|TONOPAH TEST RANGE #74
14248|725835-99999|-116.446:40.770|"Tuscarora Mountain Area, Nevada, Parts of Elko, Eureka and Lander Counties"|BATTLE MOUNTAIN
14252|720546-99999|-115.997:39.850|"Diamond Valley Area, Nevada, Parts of Elko, Eureka and White Pine Counties"|EUREKA
14332|999999-23153|-117.227:38.610|"Big Smoky Valley Area, Nevada, Part of Nye County"|TONOPAH AIRPORT
14254|720551-99999|-119.234:38.970|"Lyon County Area, Nevada"|MINDEN TAHOE AIRPORT
14255|724880-23185|-119.586:39.570|"Washoe County, Nevada, South Part"|RENO/TAHOE INTERNATIONA
15918|720549-171|-119.726:39.170|"Carson City Area, Nevada"|CARSON AIRPORT
20523|999999-53138|-114.244:38.930|"Great Basin National Park, Nevada"|BAKER 5 W
20524|999999-53138|-114.249:38.890|"Snake Range Area, Nevada, Part of White Pine County"|BAKER 5 W
20881|999999-23177|-114.294:37.930|"Meadow Valley Area, Nevada, Part of Lincoln County"|MODENA
14257|724870-3163|-114.900:37.330|"Lincoln County, Nevada, South Part"|CALIENTE (AMOS)
14183|720741-99999|-114.972:35.810|"Clark County Area, Nevada"|BOULDER CITY MUNI
20879|690170-99999|-115.200:36.610|"Desert National Wildlife Refuge Area, Nevada, South Part"|IND SPRNG RANGE 63
14258|999999-4139|-119.652:41.610|"Washoe County, Nevada, North Part"|DENIO 52 WSW
14259|999999-4139|-118.854:41.410|"Humboldt County, Nevada, West Part"|DENIO 52 WSW
14260|999999-24172|-118.857:40.490|"Pershing County, Nevada, West Part"|LOVELOCK DERBY FIELD
14261|725875-99999|-116.510:41.490|"Northwest Elko County Area, Nevada, Part of Elko and Eureka Counties"|OWYHEE
14262|725820-99999|-115.577:41.010|"Humboldt National Forest Area, Nevada, North Part, Parts of Elko and White Pine Counties"|ELKO
14263|724845-99999|-114.583:41.570|"Elko County, Nevada, Northeast Part"|WELLS
14264|724845-99999|-114.790:40.610|"Elko County, Nevada, Southeast Part"|WELLS
14265|725820-99999|-115.609:41.050|"Elko County, Nevada, Central Part"|ELKO
14266|720129-99999|-117.198:39.490|"Lander County, Nevada, South Part"|AUSTIN ARPT
14267|725830-24128|-117.917:40.410|"Pershing County, Nevada, East Part"|WINNEMUCCA MUNICIPAL AI
14268|692364-99999|-118.343:39.530|"Churchill County Area, Nevada, Parts of Churchill and Lyon Counties"|FALLON NAS
14269|725841-99999|-119.654:40.570|"Washoe County, Nevada, Central Part"|SUSANVILLE MUNI
14270|724880-23185|-119.524:39.410|"Storey County Area, Nevada"|RENO/TAHOE INTERNATIONA
15912|720551-99999|-119.609:38.810|"Douglas County Area, Nevada"|MINDEN TAHOE AIRPORT
14272|724856-99999|-118.424:38.490|"Mineral County Area, Nevada"|HAWTHORNE INDUSTRIAL
14273|999999-24119|-117.065:40.450|"Lander County, Nevada, North Part"|BATTLE MOUNTAIN LANDER
14274|720546-99999|-116.254:39.810|"Eureka County Area, Nevada"|EUREKA
14275|999999-24129|-117.686:41.250|"Humboldt County, Nevada, East Part"|WINNEMUCCA WB CITY
14276|724860-23154|-114.961:38.890|"Humboldt National Forest, Nevada, South Part, Parts of Lincoln, Nye and White Pine Counties"|ELY AIRPORT/YELLAND FIE
14277|999999-53138|-114.336:39.410|"White Pine County, Nevada, East Part"|BAKER 5 W
14278|999999-23154|-115.267:39.410|"Western White Pine County Area, Nevada, Parts of White Pine and Eureka Counties"|ELY YELLAND FIELD
14279|724855-23153|-117.349:38.530|"Nye County, Nevada, Northwest Part"|TONOPAH AIRPORT
14280|720129-99999|-117.136:38.810|"Toiyabe National Forest, Nevada, Central Part, Parts of Eureka, Lander and Nye Counties"|AUSTIN ARPT
14282|724870-99999|-114.972:38.210|"Lincoln County, Nevada, North Part"|CALIENTE  NV.
14184|999999-3143|-116.530:36.930|"Nye County, Nevada, Southwest Part"|JACKASS FLATS
14283|999999-3133|-116.038:37.170|"Energy and Defense Area, Nevada, Parts of Clark, Lincoln and Nye Counties"|YUCCA FLATS TEST S T
14185|723860-23169|-115.097:36.130|"Las Vegas Valley Area, Nevada, Part of Clark County"|MCCARRAN INTERNATIONAL
20787|999999-4139|-119.225:41.810|"Sheldon Antelope Refuge Area, Nevada, Parts of Humboldt and Washoe Counties"|DENIO 52 WSW
14286|724855-23153|-117.728:37.730|"Esmeralda County Area, Nevada"|TONOPAH AIRPORT
14288|724856-99999|-118.658:38.530|"Hawthorne Ammunition Plant, Nevada, Part of Mineral County"|HAWTHORNE INDUSTRIAL
12384|999999-14735|-73.971:42.610|"Albany County, New York"|ALBANY COUNTY AP
12386|725157-99999|-78.016:42.250|"Allegany County Area, New York"|WELLSVILLE MUNI
12387|997280-99999|-73.841:40.850|"Bronx County, New York"|KINGS POINT
12388|999999-4725|-75.745:42.210|"Broome County, New York"|BINGHAMTON BROOME COUNT
12389|725283-99999|-78.685:42.250|"Cattaraugus County, New York"|CATTARAUGUS CO OLEAN
12390|999999-14771|-76.503:43.010|"Cayuga County, New York"|SYRACUSE MUNICIPL AP
12391|725235-99999|-79.411:42.290|"Chautauqua County, New York"|CHATAUQUA CO JAMESTO
12392|725156-99999|-76.751:42.130|"Chemung County, New York"|ELMIRA CORNING RGNL
12393|999999-4725|-75.591:42.450|"Chenango County, New York"|BINGHAMTON BROOME COUNT
12394|725187-94733|-73.680:44.730|"Clinton County, New York"|CLINTON COUNTY AIRPORT
12395|997991-99999|-73.641:42.250|"Columbia County, New York"|HUDSON RIVER RESERVE
18917|999999-64758|-76.069:42.610|"Cortland County, New York"|ITHACA 13 E
12397|725145-54746|-74.926:42.170|"Delaware County, New York"|SULLIVAN COUNTY INTL AR
12398|999999-64756|-73.744:41.770|"Dutchess County, New York"|MILLBROOK 3 W
12400|725285-99999|-78.796:42.770|"Erie County, New York"|BUFFALO COAST GUARD STA
12401|726228-99999|-73.817:44.130|"Essex County, New York"|ADIRONDACK RGNL
15703|726228-94740|-74.276:44.530|"Franklin County, New York"|ADIRONDACK REGIONAL ARP
12403|999999-14749|-74.436:43.130|"Fulton County, New York"|FORT PLAIN WB AP
12405|999999-14768|-78.185:43.010|"Genesee County, New York"|ROCHESTER MONROE CO ARP
12406|997991-99999|-74.156:42.290|"Greene County, New York"|HUDSON RIVER RESERVE
12407|725185-14750|-74.457:43.650|"Hamilton County, New York"|FLOYD BENNETT MEM
27957|999999-14774|-74.957:43.450|"Herkimer County, New York"|UTICA CAA AP
12408|999999-94790|-75.946:44.050|"Jefferson County, New York"|WATERTOWN AP
12409|744976-99999|-73.945:40.650|"Kings County, New York"|NTPD AIR OPS HELIPORT
18083|743700-14715|-75.480:43.810|"Lewis County, New York"|WHEELER-SACK AAF AIRPOR
12412|999999-94704|-77.771:42.730|"Livingston County, New York"|DANSVILLE MUNI AP
12413|999999-94794|-75.617:42.970|"Madison County, New York"|UTICA ONEIDA COUNTY AP
12414|725290-14768|-77.684:43.170|"Monroe County, New York"|GREATER ROCHESTER INTER
12469|999999-14749|-74.424:42.890|"Montgomery County, New York"|FORT PLAIN WB AP
12415|749105-99999|-73.602:40.770|"Nassau County, New York"|MITCHEL FIELD
12416|725060-94728|-73.971:40.770|"New York County, New York"|NEW YORK CENTRAL PARK
12418|725196-64775|-75.478:43.250|"Oneida County, New York"|GRIFFIS AIRFIELD
12419|725190-14771|-76.198:43.010|"Onondaga County, New York"|SYRACUSE HANCOCK INTERN
18811|725194-54778|-77.288:42.810|"Ontario County, New York"|PENN YAN AIRPORT
12420|725015-4789|-74.355:41.370|"Orange County, New York"|ORANGE COUNTY AIRPORT
12421|997989-99999|-78.231:43.250|"Orleans County, New York"|OLCOTT HARBOR
12422|725146-99999|-76.187:43.450|"Oswego County, New York"|OSWEGO CO
12423|999999-14749|-75.024:42.610|"Otsego County, New York"|FORT PLAIN WB AP
12474|999999-14797|-73.757:41.410|"Putnam County, New York"|BEAR MOUNTAIN WB
12424|744976-99999|-73.872:40.650|"Queens County, New York"|NTPD AIR OPS HELIPORT
12425|725180-14735|-73.526:42.730|"Rensselaer County, New York"|ALBANY INTERNATIONAL AI
12426|997272-99999|-74.147:40.570|"Richmond County, New York"|BERGEN POINT
12427|999999-14797|-74.060:41.170|"Rockland County, New York"|BEAR MOUNTAIN WB
12428|999999-14743|-75.193:44.530|"St. Lawrence County, New York"|CANTON 4 SE
12429|744994-99999|-73.866:43.090|"Saratoga County, New York"|SCHENECTADY CO
12473|744994-4741|-74.058:42.850|"Schenectady County, New York"|SCHENECTADY COUNTY AIRP
12430|999999-14749|-74.438:42.610|"Schoharie County, New York"|FORT PLAIN WB AP
12431|999999-14748|-76.863:42.410|"Schuyler County, New York"|ELMIRA AIRPORT
12432|999999-4727|-76.784:42.770|"Seneca County, New York"|GENEVA SAMPSON AFB
12433|999999-14748|-77.357:42.290|"Steuben County, New York"|ELMIRA AIRPORT
12434|744865-99999|-72.630:40.970|"Suffolk County, New York"|WESTHAMPTON BEACH
12435|725145-54746|-74.754:41.730|"Sullivan County, New York"|SULLIVAN COUNTY INTL AR
12436|999999-14738|-76.322:42.210|"Tioga County, New York"|BINGHAMTON TRI-CITIES A
12437|725155-94761|-76.467:42.450|"Tompkins County, New York"|ITHACA TOMPKINS REGIONA
12438|997991-99999|-74.346:41.890|"Ulster County, New York"|HUDSON RIVER RESERVE
12439|999999-14750|-73.826:43.530|"Warren County, New York"|GLENS FALLS AP
12440|725220-14750|-73.439:43.370|"Washington County, New York"|FLOYD BENNETT MEMO AIRP
12441|998009-99999|-77.039:43.170|"Wayne County, New York"|ROCHESTER
12472|999999-94745|-73.733:41.130|"Westchester County, New York"|WHITE PLAINS WESTCHESTE
12442|725230-99999|-78.221:42.690|"Wyoming County, New York"|DANSVILLE MUNICIPAL
18030|725194-99999|-77.128:42.610|"Yates County, New York"|PENN YAN
12443|725283-99999|-78.717:42.290|"Seneca Nation of Indians, New York"|CATTARAUGUS CO OLEAN
12608|725287-4724|-78.957:43.170|"Tuscarora Indian Nation"|NIAGARA FALLS INTL AIRP
12417|997989-99999|-78.768:43.210|"Niagara County Area, New York"|OLCOTT HARBOR
12467|999999-94725|-74.649:44.970|"Akwesasne Territory: St. Regis Mohawk Reservation"|MASSENA AP
11519|720452-99999|-83.487:38.810|"Adams County, Ohio"|FLEMING/MASON AIRPORT
11521|724298-4850|-84.139:40.770|"Allen County, Ohio"|LIMA ALLEN COUNTY AIRPO
12355|999999-14891|-82.281:40.810|"Ashland County, Ohio"|MANSFIELD LAHM AP
12357|725256-4857|-80.761:41.730|"Ashtabula County, Ohio"|ASHTABULA COUNTY AIRPOR
14602|720397-131|-82.010:39.370|"Athens County, Ohio"|OHIO UNIVERSITY AIRPORT
11522|724298-99999|-84.168:40.530|"Auglaize County, Ohio"|LIMA ALLEN CO
14603|724275-99999|-80.970:40.010|"Belmont County, Ohio"|WHEELING OHIO CO
11523|999999-458|-83.863:38.930|"Brown County, Ohio"|CLERMONT COUNTY AIRPORT
11524|725217-53855|-84.576:39.450|"Butler County, Ohio"|BUTLER CO. REGIONAL ARP
14604|725224-99999|-81.091:40.570|"Carroll County, Ohio"|HARRY CLEVER FLD
11525|720944-324|-83.765:40.130|"Champaign County, Ohio"|BELLEFONTAINE REGIONAL
11527|999999-3867|-83.783:39.890|"Clark County, Ohio"|SPRINGFIELD AF
11528|999999-458|-84.157:39.010|"Clermont County, Ohio"|CLERMONT COUNTY AIRPORT
11530|724296-13841|-83.792:39.410|"Clinton County, Ohio"|AIRBORNE AIRPARK AIRPOR
12359|999999-14823|-80.803:40.770|"Columbiana County, Ohio"|EAST LIVERPOOL WB AP
14605|999999-54851|-81.906:40.290|"Coshocton County, Ohio"|COSHOCTON 8 NNE
11531|725208-99999|-82.919:40.850|"Crawford County, Ohio"|MARION MUNI
12360|725243-99999|-81.673:41.450|"Cuyahoga County, Ohio"|CLEVELAND (LGT-H)
11532|720713-99999|-84.619:40.130|"Darke County, Ohio"|DARKE COUNTY AIRPORT
11533|725254-99999|-84.516:41.290|"Defiance County, Ohio"|DEFIANCE MEMORIAL
11535|720928-315|-82.997:40.290|"Delaware County, Ohio"|DELAWARE MUNICIPAL JIM
11536|998001-99999|-82.622:41.450|"Erie County, Ohio"|HURON LIGHT
11537|724294-99999|-82.605:39.730|"Fairfield County, Ohio"|FAIRFIELD CO
11539|724296-13841|-83.461:39.530|"Fayette County, Ohio"|AIRBORNE AIRPARK AIRPOR
11540|999999-93834|-83.011:39.970|"Franklin County, Ohio"|COLUMBUS NAS
11541|725360-94830|-84.138:41.610|"Fulton County, Ohio"|TOLEDO EXPRESS AIRPORT
14606|742079-63876|-82.339:38.810|"Gallia County, Ohio"|MASON COUNTY AIRPORT
12361|725244-99999|-81.197:41.530|"Geauga County, Ohio"|WILLOUGHBY LOST NATION
11542|724295-99999|-83.881:39.690|"Greene County, Ohio"|SPRINGFIELD BECKLEY
14607|999999-93824|-81.477:40.050|"Guernsey County, Ohio"|ZANESVILLE MUNICIPAL AP
11543|724297-93812|-84.538:39.170|"Hamilton County, Ohio"|CINA MUNI APT/LUKN FD A
15914|725366-14825|-83.651:41.010|"Hancock County, Ohio"|FINDLAY AIRPORT
11546|724298-99999|-83.648:40.650|"Hardin County, Ohio"|LIMA ALLEN CO
14608|725224-99999|-81.103:40.290|"Harrison County, Ohio"|HARRY CLEVER FLD
11547|725254-4851|-84.112:41.330|"Henry County, Ohio"|DEFIANCE MEMORIAL AIRPO
18111|724296-13841|-83.608:39.210|"Highland County, Ohio"|AIRBORNE AIRPARK AIRPOR
17918|724294-99999|-82.454:39.530|"Hocking County, Ohio"|FAIRFIELD CO
12362|999999-54856|-81.935:40.570|"Holmes County, Ohio"|WOOSTER 3 SSE
11549|998179-99999|-82.589:41.130|"Huron County, Ohio"|OLD WOMEN CREEK
14610|720705-99999|-82.616:39.010|"Jackson County, Ohio"|JAMES A RHODES
14611|999999-14894|-80.769:40.370|"Jefferson County, Ohio"|WHEELING OHIO COUNTY AP
15447|720414-139|-82.465:40.410|"Knox County, Ohio"|KNOX COUNTY AIRPORT
12363|998281-99999|-81.245:41.730|"Lake County, Ohio"|FAIRPORT
14612|720449-99999|-82.552:38.610|"Lawrence County, Ohio"|ASHLAND RGNL
11551|725229-99999|-82.483:40.090|"Licking County, Ohio"|NEWARK HEATH
11552|720944-99999|-83.767:40.370|"Logan County, Ohio"|BELLEFONTAINE RGNL
12364|725214-4849|-82.113:41.290|"Lorain County, Ohio"|LORAIN COUNTY RGNL AIRP
11553|724287-99999|-83.524:41.570|"Lucas County, Ohio"|METCALF FLD
11554|724284-63825|-83.430:39.890|"Madison County, Ohio"|BOLTON FIELD AIRPORT
16997|999999-14852|-80.803:41.010|"Mahoning County, Ohio"|YOUNGSTOWN MUNICIPAL AR
11555|725218-99999|-83.139:40.570|"Marion County, Ohio"|MARION
12366|992800-99999|-81.929:41.130|"Medina County, Ohio"|ENVIRONM BUOY 45009
