areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy
MS031,12817,"Covington County, Mississippi","Auburn, AL",-89.5773972399594,31.615294345994098,-89.7556713309836,31.4336802445393,-89.3991231489352,31.796908447448896
MS033,15222,"DeSoto County, Mississippi","Auburn, AL",-90.02061808781365,34.851787396890344,-90.31776614799308,34.7080266482107,-89.7234700276342,34.99554814557
MS035,12818,"Forrest County, Mississippi","Auburn, AL",-89.29475046809485,31.1722921225668,-89.4516230467805,30.9097989254616,-89.1378778894092,31.434785319672
MS037,15223,"Franklin County, Mississippi","Auburn, AL",-90.89514825800049,31.46585749446985,-91.1575791015274,31.3201757805824,-90.63271741447359,31.6115392083573
MS039,12819,"George County, Mississippi","Auburn, AL",-88.64871169511635,30.8664592097383,-88.8849827098044,30.7343175447527,-88.41244068042829,30.9986008747239
MS041,12820,"Greene County, Mississippi","Auburn, AL",-88.63376392518906,31.216705618461347,-88.84195069600071,30.9975026731167,-88.42557715437741,31.435908563806
MS043,15224,"Grenada County, Mississippi","Auburn, AL",-89.82196522047965,33.78718792997495,-90.1369526070829,33.6761799009794,-89.5069778338764,33.8981959589705
MS045,12821,"Hancock County, Mississippi","Auburn, AL",-89.49828566086899,30.4029890932034,-89.6903968502558,30.1576719231872,-89.3061744714822,30.6483062632196
MS047,12822,"Harrison County, Mississippi","Auburn, AL",-89.0683502905811,30.4172463167715,-89.3414876118622,30.15682822243,-88.7952129693,30.677664411113
MS049,15225,"Hinds County, Mississippi","Auburn, AL",-90.39663981180355,32.31086220404195,-90.7286669581933,32.0482331299902,-90.0646126654138,32.5734912780937
MS051,15226,"Holmes County, Mississippi","Auburn, AL",-90.0911099215879,33.12736265319015,-90.4322129238806,32.8795951288299,-89.7500069192952,33.375130177550396
MS053,15227,"Humphreys County, Mississippi","Auburn, AL",-90.53168176075329,33.1258820566747,-90.73329702789009,32.9222737536687,-90.3300664936165,33.3294903596807
MS055,15228,"Issaquena County, Mississippi","Auburn, AL",-90.952769667898,32.71130251954505,-91.2141270584984,32.4112809366364,-90.69141227729759,33.0113241024537
MS057,12823,"Itawamba County, Mississippi","Auburn, AL",-88.35041701832625,34.2760133390188,-88.5447701997736,34.0865065947227,-88.15606383687891,34.4655200833149
MS059,12825,"Jackson County, Mississippi","Auburn, AL",-88.6346150738334,30.45058845723045,-88.88441390536819,30.1652512176419,-88.3848162422986,30.735925696819
MS061,12826,"Jasper County, Mississippi","Auburn, AL",-89.1165885647852,32.01325019038015,-89.322768536817,31.802184692390103,-88.91040859275341,32.2243156883702
MS063,15229,"Jefferson County, Mississippi","Auburn, AL",-91.0509176439146,31.740246786764352,-91.3656455385816,31.610065822802802,-90.73618974924759,31.8704277507259
MS065,12827,"Jefferson Davis County, Mississippi","Auburn, AL",-89.7814178573891,31.582275736120998,-89.97616792496781,31.389840020873898,-89.5866677898104,31.774711451368102
MS067,12828,"Jones County, Mississippi","Auburn, AL",-89.17201500063456,31.629112862522348,-89.40124713925371,31.433589236598,-88.9427828620154,31.8246364884467
MS069,12829,"Kemper County, Mississippi","Auburn, AL",-88.63134599073675,32.75302664539945,-88.9147435930228,32.5768751088193,-88.3479483884507,32.9291781819796
MS071,12830,"Lafayette County, Mississippi","Auburn, AL",-89.48375758114071,34.35834908820755,-89.72195811408942,34.1612454882221,-89.24555704819201,34.555452688193
MS073,12831,"Lamar County, Mississippi","Auburn, AL",-89.5011168563569,31.2083274367608,-89.6544665110046,30.9824529411736,-89.34776720170919,31.434201932348
MS075,12832,"Lauderdale County, Mississippi","Auburn, AL",-88.65225774210089,32.401292219502494,-88.9156365907206,32.2243055117173,-88.38887889348119,32.5782789272877
MS077,12833,"Lawrence County, Mississippi","Auburn, AL",-90.10203254924976,31.545162337601397,-90.24520196111891,31.3287570437221,-89.9588631373806,31.7615676314807
MS079,12834,"Leake County, Mississippi","Auburn, AL",-89.52398938691015,32.7541746066827,-89.7303523404682,32.5763024428444,-89.31762643335209,32.932046770521005
MS081,12835,"Lee County, Mississippi","Auburn, AL",-88.68371999660499,34.2919515196755,-88.825593391266,34.0746230441955,-88.541846601944,34.5092799951555
MS083,15231,"Leflore County, Mississippi","Auburn, AL",-90.27759409800976,33.5230519433236,-90.4538612169198,33.235024445674604,-90.10132697909971,33.8110794409726
MS085,15232,"Lincoln County, Mississippi","Auburn, AL",-90.4908684988944,31.533445754343802,-90.73761748412291,31.3491227081879,-90.24411951366591,31.7177688004997
MS087,12836,"Lowndes County, Mississippi","Auburn, AL",-88.46009936173824,33.51637105370355,-88.67125602383129,33.2867891493846,-88.2489426996452,33.7459529580225
MS089,15233,"Madison County, Mississippi","Auburn, AL",-90.09081493791001,32.64234940324445,-90.45175648298121,32.399418394181296,-89.7298733928388,32.8852804123076
MS091,12837,"Marion County, Mississippi","Auburn, AL",-89.84709376468565,31.21649458936365,-90.04042863425421,30.998905772411604,-89.6537588951171,31.434083406315697
MS093,15234,"Marshall County, Mississippi","Auburn, AL",-89.48505931916011,34.7451998343043,-89.72434011579641,34.4947147323498,-89.2457785225238,34.995684936258804
MS095,12838,"Monroe County, Mississippi","Auburn, AL",-88.4619598018265,33.869778753124805,-88.72020514773199,33.650203427906604,-88.203714455921,34.089354078343
MS097,12839,"Montgomery County, Mississippi","Auburn, AL",-89.58367145104467,33.481877206373355,-89.7868740869013,33.2856759950647,-89.38046881518801,33.678078417682
MS099,12840,"Neshoba County, Mississippi","Auburn, AL",-89.11663571277666,32.7542379765192,-89.3193420597341,32.5762769632639,-88.9139293658192,32.9321989897745
MS101,12841,"Newton County, Mississippi","Auburn, AL",-89.11850876272746,32.40030774906535,-89.3227501105862,32.2234978195306,-88.9142674148687,32.5771176786001
MS103,12842,"Noxubee County, Mississippi","Auburn, AL",-88.5594998344087,33.1071982794912,-88.814193266593,32.9259814744287,-88.3048064022244,33.2884150845537
MS105,12843,"Oktibbeha County, Mississippi","Auburn, AL",-88.87887200192401,33.4257331361883,-89.08866600120871,33.2860124657524,-88.6690780026393,33.5654538066242
MS107,15235,"Panola County, Mississippi","Auburn, AL",-89.95917326155589,34.357062250780146,-90.1988744881157,34.1594983358345,-89.71947203499609,34.5546261657258
MS109,12844,"Pearl River County, Mississippi","Auburn, AL",-89.5965317575762,30.73648239778955,-89.8523465142584,30.4589566672695,-89.34071700089399,31.0140081283096
MS111,12845,"Perry County, Mississippi","Auburn, AL",-88.99049682649115,31.172195401896303,-89.14642123427299,30.909883753517605,-88.8345724187093,31.434507050275002
MS113,12846,"Pike County, Mississippi","Auburn, AL",-90.40400703998431,31.175255177380905,-90.54839476303341,31.000184830420004,-90.2596193169352,31.3503255243418
MS115,12847,"Pontotoc County, Mississippi","Auburn, AL",-89.0354655838599,34.2270481435523,-89.2464897973638,34.0738476967583,-88.82444137035601,34.380248590346305
MS117,12848,"Prentiss County, Mississippi","Auburn, AL",-88.53276992127914,34.610387235747,-88.73632358836659,34.463677412585604,-88.3292162541917,34.7570970589084
MS119,15236,"Quitman County, Mississippi","Auburn, AL",-90.2927817442343,34.29171693138245,-90.4510506531309,34.072386523852,-90.1345128353377,34.511047338912896
MS121,12849,"Rankin County, Mississippi","Auburn, AL",-89.99225048470245,32.320197914409945,-90.254757195655,32.0469633046722,-89.7297437737499,32.5934325241477
MS123,12850,"Scott County, Mississippi","Auburn, AL",-89.55296403365566,32.42823489513155,-89.7836557126746,32.2218138780651,-89.32227235463671,32.634655912198
MS125,15237,"Sharkey County, Mississippi","Auburn, AL",-90.81038673584494,32.879908915112146,-90.9651351544141,32.662326724408494,-90.65563831727579,33.0974911058158
MS127,12851,"Simpson County, Mississippi","Auburn, AL",-89.9505301228385,31.901116461140653,-90.2480105936209,31.7524529775952,-89.6530496520561,32.0497799446861
MS129,12852,"Smith County, Mississippi","Auburn, AL",-89.52382757677965,32.00236972840105,-89.73125436072651,31.780601609581698,-89.3164007928328,32.2241378472204
MS131,12853,"Stone County, Mississippi","Auburn, AL",-89.11288052115864,30.7789920030814,-89.3416220656893,30.647432710106102,-88.884138976628,30.9105512960567
MS133,15238,"Sunflower County, Mississippi","Auburn, AL",-90.60721852151346,33.6288055949316,-90.7644673366015,33.2700656591943,-90.4499697064254,33.987545530668896
MS135,15239,"Tallahatchie County, Mississippi","Auburn, AL",-90.18843529021186,33.9292213207885,-90.4514717323419,33.693998981666695,-89.9253988480818,34.164443659910305
MS137,15240,"Tate County, Mississippi","Auburn, AL",-89.95647907575325,34.66348051436775,-90.2444036663969,34.5537368970903,-89.6685544851096,34.7732241316452
MS139,12854,"Tippah County, Mississippi","Auburn, AL",-88.90342988762426,34.79624574973735,-89.08904175332891,34.596302944478396,-88.7178180219196,34.9961885549963
MS141,12855,"Tishomingo County, Mississippi","Auburn, AL",-88.23179266344175,34.7294089629638,-88.3658683372731,34.4631932815711,-88.0977169896104,34.995624644356496
MS143,15242,"Tunica County, Mississippi","Auburn, AL",-90.39338131542345,34.6577707381975,-90.58832148517,34.4237975631041,-90.1984411456769,34.891743913290895
MS145,12856,"Union County, Mississippi","Auburn, AL",-88.99097871804705,34.48181859770515,-89.2465635633839,34.3647363757161,-88.7353938727102,34.5989008196942
MS147,12857,"Walthall County, Mississippi","Auburn, AL",-90.04826872743175,31.175765472153152,-90.2608556625795,31.000633434208304,-89.83568179228399,31.350897510098
MS149,15243,"Warren County, Mississippi","Auburn, AL",-90.86430751196599,32.3485612568365,-91.17467254931108,32.0783384114416,-90.55394247462091,32.618784102231395
MS151,15244,"Washington County, Mississippi","Auburn, AL",-90.96054123031615,33.2691609077834,-91.2428203636655,33.0077517422293,-90.6782620969668,33.5305700733375
MS153,12858,"Wayne County, Mississippi","Auburn, AL",-88.69651137495401,31.6637243522432,-88.94336272511542,31.433450099326,-88.44966002479259,31.893998605160398
MS155,12859,"Webster County, Mississippi","Auburn, AL",-89.26285869731285,33.599723624308204,-89.5071435684198,33.459875798450305,-89.01857382620591,33.7395714501661
MS157,15245,"Wilkinson County, Mississippi","Auburn, AL",-91.3464588179405,31.185989762776,-91.63404754128281,30.999027584299,-91.05887009459819,31.372951941253
MS159,12860,"Winston County, Mississippi","Auburn, AL",-89.0659004640287,33.102811764765505,-89.3191705666914,32.919191287939,-88.812630361366,33.286432241592
MS161,12861,"Yalobusha County, Mississippi","Auburn, AL",-89.71952247489925,34.029952057654,-89.931678917252,33.8672462816911,-89.5073660325465,34.1926578336169
MS163,15246,"Yazoo County, Mississippi","Auburn, AL",-90.36294064814359,32.7626654347628,-90.7597159357134,32.502979668793,-89.96616536057378,33.0223512007326
MT011,13019,"Carter County, Montana","Denver, CO",-104.5392258011905,45.56723843061355,-105.03862117876,44.9976393744675,-104.03983042362101,46.1368374867596
MT017,13020,"Custer County Area, Montana","Denver, CO",-105.462448834861,46.32400411063155,-106.191991340863,45.7870535568853,-104.732906328859,46.86095466437779
MT021,13021,"Dawson County, Montana","Denver, CO",-104.85609786628301,47.325777966179245,-105.406511836928,46.8608501806106,-104.30568389563801,47.79070575174789
MT025,13022,"Fallon County, Montana","Denver, CO",-104.4750972880435,46.28350460451075,-104.905976244211,45.8819721624903,-104.044218331876,46.6850370465312
MT027,13023,"Fergus County, Montana","Denver, CO",-109.26337900185649,47.248526728011804,-110.213594384357,46.693716527998504,-108.313163619356,47.803336928025104
MT033,13024,"Garfield County, Montana","Denver, CO",-107.0275622604795,47.41404773088411,-107.968571015767,46.845133742716705,-106.086553505192,47.9829617190515
MT041,13025,"Hill County, Montana","St. Paul, MN",-110.1102571366055,48.566454367056195,-110.756213058722,48.1325507393824,-109.464301214489,49.000357994729995
MT051,13026,"Liberty County, Montana","St. Paul, MN",-111.07601853685951,48.56536004804,-111.40917681389601,48.132157128572395,-110.742860259823,48.9985629675076
MT055,13027,"McCone County, Montana","Denver, CO",-105.812412681047,47.5953232604147,-106.43033004442199,47.0928444066582,-105.19449531767201,48.0978021141712
MT065,13028,"Musselshell County, Montana","Denver, CO",-108.3955210394825,46.444124216571296,-109.00975282371401,46.1322804014952,-107.78128925525101,46.7559680316474
MT069,13029,"Petroleum County, Montana","Denver, CO",-108.281117376167,47.1736271415913,-108.736836840573,46.748837731120396,-107.825397911761,47.598416552062204
MT079,13030,"Prairie County, Montana","Denver, CO",-105.345104540889,46.860993619847605,-106.08685426494199,46.540451331133205,-104.60335481683599,47.181535908562005
MT083,13031,"Richland County, Montana","St. Paul, MN",-104.638252142981,47.7521700832063,-105.23497248908001,47.3536966257909,-104.041531796882,48.1506435406217
MT091,13032,"Sheridan County, Montana","St. Paul, MN",-104.552261448743,48.6945753043465,-105.05778344278099,48.3891922451151,-104.046739454705,48.9999583635779
MT101,13033,"Toole County, Montana","St. Paul, MN",-111.7317682258855,48.60905567146315,-112.193565958749,48.2193584155599,-111.269970493022,48.9987529273664
MT103,13034,"Treasure County, Montana","Denver, CO",-107.33868830181851,46.1762112083607,-107.73845607240601,45.869899126042,-106.938920531231,46.482523290679396
MT105,13035,"Valley County, Montana","St. Paul, MN",-106.6096651314655,48.33011792935285,-107.41490818554001,47.6604962191829,-105.804422077391,48.9997396395228
MT109,13036,"Wibaux County, Montana","Denver, CO",-104.3259661590335,47.019504080084104,-104.607223050782,46.641487226586506,-104.044709267285,47.3975209335817
MT111,13037,"Yellowstone County, Montana","Denver, CO",-108.1942108510165,45.97825819254895,-108.925597652932,45.46040809191749,-107.46282404910102,46.4961082931804
MT600,11249,"Glacier County Area and Part of Pondera County, Montana","Bozeman, MT",-112.89722049665352,48.578321337282695,-113.60980873846901,48.157678368011595,-112.18463225483801,48.998964306553795
MT602,11250,"Judith Basin Area, Montana","Bozeman, MT",-110.26707774283548,47.055090077187344,-110.78823836824499,46.69315360219849,-109.74591711742599,47.417026552176196
MT603,11251,"Lolo National Forest Area, Montana","Bozeman, MT",-114.30434109097749,47.15844717552711,-115.75494687829399,46.30533507823711,-112.853735303661,48.01155927281711
MT604,11252,"Dillon Area - Part of Beaverhead County, Montana","Bozeman, MT",-112.513072306635,45.2918577510897,-112.824652728547,44.9272456802194,-112.201491884723,45.65646982196
MT605,11253,"Beaverhead National Forest Area, Montana","Bozeman, MT",-112.6818270232235,45.209424196178006,-113.938124921401,44.357898574608,-111.42552912504601,46.060949817748
MT606,20909,"Flathead Indian Reservation Wilderness Area, Montana","Bozeman, MT",-113.8469119479175,47.3703377333274,-114.027809028902,47.0564403607851,-113.666014866933,47.6842351058697
MT607,13038,"Big Horn County Area, Montana","Denver, CO",-107.48178812937101,45.51856161572,-108.699866773883,44.9936000586749,-106.263709484859,46.043523172765106
MT608,13039,"Blaine County and Part of Phillips County Area, Montana","St. Paul, MN",-108.8940334288045,48.36011125584875,-109.551832570885,47.7198645171401,-108.236234286724,49.0003579945574
MT609,11255,"Broadwater County Area, Montana","Bozeman, MT",-111.50490862557702,46.24357862529925,-111.78794909149401,45.8332891360924,-111.22186815966002,46.6538681145061
MT610,11256,"Big Hole Area - Part of Beaverhead County, Montana","Bozeman, MT",-113.38208005291949,45.5451577507662,-113.678495887482,45.2049345640999,-113.085664218357,45.8853809374325
MT611,13040,"Carbon County Area, Montana","Bozeman, MT",-108.8536102659105,45.319064656699,-109.609006126227,44.9994532354038,-108.098214405594,45.638676077994205
MT612,11257,"Horse Prairie-South Valley Area - Part of Beaverhead County, Montana","Bozeman, MT",-112.4974984161505,44.94125851368611,-113.456983295385,44.4473122461721,-111.53801353691601,45.435204781200106
MT613,13041,"Cascade County Area, Montana","Bozeman, MT",-111.343474258751,47.306060693632446,-112.04790268850401,46.913323260590296,-110.639045828998,47.6987981266746
