areaname,lkey,station_id,solar_region_key,station_name,latitude,longitude,soil_sim,solar_sim,weather_sim_2000,weather_sim_2010,weather_sim_future,comp_sim_2000,comp_sim_2010,comp_sim_future
"Clark County, Illinois",15807,722172-63810,39.330:-87.780,EDGAR COUNTY AIRPORT,39.32245635986328,-87.7725830078125,-0.15207548,-0.35378903,-0.10587422549724579,0.1720794439315796,0.17207811772823334,-0.2039129137992859,-0.11126169065634409,-0.11126213272412618
"Moultrie County, Illinois",11385,725317-53802,39.610:-88.660,COLES COUNTY MEMO AIRPO,39.61975860595703,-88.64158630371094,-0.44069517,-0.012458801,0.129403218626976,0.11713214218616486,0.11713098734617233,-0.10791691641012827,-0.112007275223732,-0.11200766017039616
"Daviess County, Indiana",11440,725342-13809,38.690:-87.100,LRNCVLL-VINCNES INTL AR,38.697330474853516,-87.09184265136719,-0.34486645,-0.2783328,0.25847867131233215,0.28603896498680115,0.2860557436943054,-0.12157352765401203,-0.1123867630958557,-0.11238117019335428
"Knox County, Illinois",15758,725320-14842,40.930:-90.220,GREATER PEORIA REGIONAL,40.932228088378906,-90.21442413330078,-0.22522604,-0.32838374,0.23674070835113525,0.21593663096427917,0.21642421185970306,-0.10562302668889362,-0.11255771915117899,-0.11239519218603769
"Lake County Area, Florida",18621,722213-12819,28.690:-81.660,LEESBURG REGIONAL AIRPO,28.68149757385254,-81.65312194824219,-0.3262429,-0.20105843,0.13002242147922516,0.18938596546649933,0.18946923315525055,-0.13242630163828534,-0.11263845364252727,-0.11261069774627686
"Screven County, Georgia",19036,720301-63846,32.770:-81.620,PLANTATION AIRPARK,32.76751708984375,-81.62891387939453,-0.4846528,0.19276246,-0.01468819659203291,-0.04647902771830559,-0.04648071154952049,-0.10219283991803724,-0.1127897836267948,-0.11279034490386644
"Catawba County, North Carolina",10989,723055-63816,35.690:-81.220,STATESVILLE MUNICIPAL A,35.688621520996094,-81.22933197021484,-0.30092582,-0.23894887,-0.11841747909784317,0.2011634260416031,0.20116189122200012,-0.21943072229623792,-0.11290375391642252,-0.11290426552295683
"Caldwell County, Texas",13219,722539-12979,29.850:-97.620,SAN MARCOS MUNICIPAL AR,29.851119995117188,-97.60748291015625,-0.34430295,-0.23760998,0.4147668182849884,0.2426769882440567,0.2424943745136261,-0.05571537216504416,-0.11307864884535472,-0.11313952008883159
"Knox County, Indiana",11465,725342-13809,38.650:-87.420,LRNCVLL-VINCNES INTL AR,38.66100311279297,-87.423828125,-0.4960668,-0.1298497,0.25847867131233215,0.28603896498680115,0.2860557436943054,-0.12247927983601886,-0.11329251527786253,-0.11328692237536112
"Ashley County, Arkansas",15092,720175-53919,33.210:-91.820,MONTCELO MUNI/ELLIS FLD,33.202232360839844,-91.80052185058594,-0.2922951,-0.50652844,0.3140358328819275,0.45841431617736816,0.45830538868904114,-0.16159590085347494,-0.11346973975499472,-0.11350604891777039
"Boone County, Nebraska",13978,723441-54921,41.690:-98.060,ALBION MUNICIPAL AIRPOR,41.69847106933594,-98.06294250488281,-0.35790727,0.030242851,0.0568380169570446,-0.012903209775686264,-0.01297665387392044,-0.09027546582122645,-0.1135225413988034,-0.11354702276488145
"Washington County, Florida",15767,999999-63871,30.610:-85.700,TRI-COUNTY AIRPORT,30.609962463378906,-85.71272277832031,-0.37207776,-0.2636365,0.3440515995025635,0.2918911278247833,0.2918876111507416,-0.09722088774045307,-0.11460771163304645,-0.11460888385772704
"Lawrence County, Illinois",11360,725342-13809,38.730:-87.700,LRNCVLL-VINCNES INTL AR,38.71030807495117,-87.70381927490234,-0.29111183,-0.33901426,0.25847867131233215,0.28603896498680115,0.2860557436943054,-0.1238824725151062,-0.11469570795694987,-0.11469011505444845
"Park County Area, Montana",11286,726798-24150,45.650:-110.620,MISSION FIELD AIRPORT,45.664306640625,-110.6319808959961,0.41720834,-0.7627981,0.03171851485967636,6.91875524353236E-4,8.205340418498963E-5,-0.10462373743454616,-0.11496595054632054,-0.11516922458637661
"Hancock County, Indiana",11455,724356-53866,39.810:-85.780,SHELBYVILLE MINUCIPAL A,39.82151412963867,-85.76513671875,-0.22560185,-0.40903786,0.3033161461353302,0.2884324789047241,0.28848835825920105,-0.11044118801752727,-0.1154024104277293,-0.11538378397623698
"Duval County, Florida",16312,722065-93837,30.330:-81.700,JACKSONVILLE NAS,30.34505844116211,-81.71293640136719,-0.37134197,-0.16451627,0.08452256768941879,0.18910762667655945,0.18774132430553436,-0.15044522533814111,-0.11558353900909424,-0.11603897313276927
"Chambers County, Alabama",11122,720265-63833,32.930:-85.340,THOMAS C RUSSELL FLD AR,32.91899871826172,-85.35811614990234,-0.35592008,-0.3886862,-0.030366338789463043,0.39677563309669495,0.39687854051589966,-0.25832420835892356,-0.11594355106353757,-0.11590924859046933
"Valley County, Nebraska",10747,725524-94958,41.570:-98.980,EVELYN SHARP FIELD AIRP,41.567405700683594,-98.98174285888672,-0.39383927,0.040498897,0.02751556597650051,0.005318350158631802,0.005604489706456661,-0.10860826882223286,-0.11600734076152243,-0.11591196091224748
"Lawrence County, Indiana",14490,724363-13803,38.850:-86.460,COLUMBUS MUNICIPAL AIRP,38.839656829833984,-86.47906494140625,0.27660483,-0.47399494,-0.21751613914966583,-0.1506863385438919,-0.14984823763370514,-0.1383020828167597,-0.11602548261483508,-0.11574611564477283
"Franklin County, North Carolina",11003,723068-93759,36.050:-78.260,ROCKY MOUNT-WILSON RGN,36.041900634765625,-78.27654266357422,-0.29507172,-0.34833637,0.32057690620422363,0.2951667308807373,0.2951984405517578,-0.10761039455731708,-0.11608045299847919,-0.11606988310813902
"Duplin County, North Carolina",16435,723069-93753,34.970:-77.940,ALBERT J ELLIS AIRPORT,34.95207214355469,-77.92576599121094,-0.46223974,-0.1398233,0.09866168349981308,0.25349241495132446,0.2541062831878662,-0.1678004538019498,-0.11619020998477934,-0.11598558723926543
"Grant and Hardy Counties, West Virginia",14601,725293-99999,39.050:-78.980,GARRETT CO,39.04480743408203,-78.99766540527344,0.79410785,-0.82943237,-0.2800300121307373,-0.31666329503059387,-0.31517359614372253,-0.10511817534764607,-0.11732926964759827,-0.11683270335197449
"Okaloosa County, Florida",18203,722215-13884,30.690:-86.580,BOB SIKES AIRPORT,30.68783950805664,-86.59426879882812,-0.34901407,-0.296615,0.3422180116176605,0.2920019030570984,0.29230454564094543,-0.10113702217737834,-0.11787572503089905,-0.1177748441696167
"Tallapoosa County, Alabama",11127,720265-63833,32.810:-85.820,THOMAS C RUSSELL FLD AR,32.800025939941406,-85.80351257324219,-0.22984098,-0.5206634,-0.030366338789463043,0.39677563309669495,0.39687854051589966,-0.2602902327974637,-0.11790957550207773,-0.11787527302900949
"Montgomery County, Pennsylvania",14654,720304-64752,40.210:-75.340,WINGS FIELD AIRPORT,40.2120475769043,-75.35580444335938,0.24978265,-0.7979713,-0.11243326216936111,0.194230854511261,0.19421212375164032,-0.2202073062459628,-0.11798593401908877,-0.117992177605629
"Refugio County, Texas",13364,998165-99999,28.290:-97.140,MISSION ARANASAS RESERV,28.308238983154297,-97.15229797363281,-0.37438414,-0.09705587,0.04624645784497261,0.11604810506105423,0.11604683101177216,-0.1417311814924081,-0.11846396575371423,-0.11846439043680826
"Tazewell County, Illinois",11406,725320-14842,40.530:-89.580,GREATER PEORIA REGIONAL,40.53375244140625,-89.59426879882812,-0.41194758,-0.15999617,0.23674070835113525,0.21593663096427917,0.21642421185970306,-0.11173434555530545,-0.11866903801759082,-0.11850651105244953
"Hall County, Nebraska",10707,725520-14935,40.890:-98.500,CENTRAL NEBRASKA REGION,40.872535705566406,-98.50218963623047,-0.7182744,0.31037995,0.06577783077955246,0.051724959164857864,0.05106356367468834,-0.1140388771891594,-0.11872316772739092,-0.11894363289078076
"Hunterdon County, New Jersey",14500,722247-54785,40.570:-74.940,SOMERSET AIRPORT,40.564483642578125,-74.94933319091797,0.19497122,-0.8420675,0.24956114590168,0.29088714718818665,0.29039591550827026,-0.132511705160141,-0.11873637139797209,-0.11890011529127756
"Putnam County, Indiana",11486,724380-93819,39.650:-86.820,INDIANAPOLIS INTERNATIO,39.668495178222656,-86.82820129394531,-0.17678465,-0.4652337,0.24317915737628937,0.2847175896167755,0.2846693992614746,-0.13294640183448792,-0.11910025775432587,-0.11911632120609283
"Dorchester County, South Carolina",11083,720609-99999,33.090:-80.420,WALTERBORO/LOWCOUNTRY R,33.07543182373047,-80.43565368652344,-0.5570287,0.21213408,-0.08827149122953415,-0.013198371045291424,-0.015649110078811646,-0.1443887079755465,-0.11936433458079893,-0.12018124759197234
"Monroe County, Pennsylvania",12376,725434-54789,41.050:-75.300,POCONO MTNS MUNI AIRPOR,41.03369140625,-75.30802917480469,0.36136442,-0.8830427,0.14628954231739044,0.16302402317523956,0.16207095980644226,-0.12512957553068796,-0.11955141524473825,-0.11986910303433734
"Greene County, Indiana",11453,725342-13809,39.050:-86.980,LRNCVLL-VINCNES INTL AR,39.03712463378906,-86.96151733398438,-0.054126978,-0.59069,0.25847867131233215,0.28603896498680115,0.2860557436943054,-0.12877944111824036,-0.11959267656008403,-0.11958708365758261
"Baldwin County, Alabama",12756,722235-13838,30.730:-87.740,MOBILE DOWNTOWN AIRPORT,30.731618881225586,-87.72207641601562,-0.11275853,-0.5354334,0.36729615926742554,0.2893630266189575,0.28936120867729187,-0.09363192816575366,-0.11960963904857634,-0.11961024502913156
"Lonoke and Prairie Counties, Arkansas",15158,723416-13925,34.770:-91.740,STUTTGART MUNICIPAL ARP,34.785621643066406,-91.73255920410156,-0.29022622,-0.5256348,0.34385979175567627,0.4569394290447235,0.4570096731185913,-0.15733375151952106,-0.11964053908983863,-0.11961712439854938
"Peoria County, Illinois",12286,725320-14842,40.730:-89.700,GREATER PEORIA REGIONAL,40.74413299560547,-89.71836853027344,-0.23664866,-0.33838218,0.23674070835113525,0.21593663096427917,0.21642421185970306,-0.11276338001092273,-0.1196980724732081,-0.1195355455080668
"Pierce County, Georgia",10918,722130-13861,31.370:-82.220,WAYCROSS-WARE CO. AIRPO,31.366382598876953,-82.20658874511719,-0.41671297,0.07303028,-0.029557233676314354,-0.017149481922388077,-0.01690136454999447,-0.12441330837706724,-0.12027739112575848,-0.12019468533496061
"Lee and Terrell Counties, Georgia",12728,722160-13869,31.810:-84.260,SW GEORGIA REGIONAL ARP,31.793739318847656,-84.26280212402344,-0.49579784,-0.21853696,0.35008031129837036,0.35304102301597595,0.35318294167518616,-0.12141816318035126,-0.12043125927448273,-0.120383953054746
"Montgomery County, Alabama",12795,722260-13895,32.250:-86.220,MONTGOMERY  RGNL (DANNE,32.23339080810547,-86.21517944335938,-0.3202762,-0.44897538,0.40151748061180115,0.40709182620048523,0.40708863735198975,-0.1225780347983042,-0.12071991960207618,-0.12072098255157468
"Madison County, Mississippi",15233,722354-13927,32.650:-90.100,HAWKINS FIELD AIRPORT,32.64234924316406,-90.0908203125,-0.2143976,-0.6064602,0.38488030433654785,0.45530471205711365,0.4553012549877167,-0.145325834552447,-0.12185103197892505,-0.12185218433539072
"Lincoln County, Mississippi",15232,722358-93919,31.530:-90.500,MCOM/PIKE CO/J E LWS FD,31.533447265625,-90.4908676147461,-0.21395136,-0.53967,0.3606060743331909,0.38796624541282654,0.38806024193763733,-0.13100509345531464,-0.12188503642876941,-0.12185370425383249
"Walton County, Florida",12694,722210-13858,30.650:-86.140,EGLIN AFB AIRPORT,30.631591796875,-86.12078094482422,-0.38234878,-0.3474856,0.20896752178668976,0.36407771706581116,0.36408567428588867,-0.1736222853263219,-0.12191888689994809,-0.12191623449325559
"Clinch and Echols Counties, Georgia",35727,747810-13857,30.890:-82.780,MOODY AFB AIRPORT,30.884929656982422,-82.77775573730469,-0.49984178,-0.24715777,0.2693341076374054,0.379293292760849,0.3790910243988037,-0.15922181308269498,-0.12256875137488046,-0.12263617416222888
"Muskingum County, Ohio",14617,724286-93824,39.970:-81.980,ZANESVILLE MUNICIPAL AR,39.96112060546875,-81.96263122558594,0.3399091,-0.9472879,0.18114067614078522,0.23942063748836517,0.23965615034103394,-0.1420793781677882,-0.12265272438526154,-0.12257422010103862
"Carroll County, Iowa",13648,725498-94998,42.050:-94.860,AUDUBON COUNTY AIRPORT,42.03640365600586,-94.86093139648438,-0.4543488,0.08989557,0.10938848555088043,-0.00367343588732183,-0.0049806321039795876,-0.08502158274253209,-0.12270888988859951,-0.12314462196081877
"Falls County, Texas",13256,722563-53952,31.250:-96.940,MC GREGOR EXECUTIVE ARP,31.254169464111328,-96.93701934814453,-0.2996342,-0.46516207,0.3092297911643982,0.3955036699771881,0.395500510931015,-0.1518554886182149,-0.1230975290139516,-0.12309858202934262
"Rock County, Nebraska",10737,725556-94975,42.450:-99.460,AINSWORTH MUNICIPAL ARP,42.44554138183594,-99.45591735839844,-0.2919059,-0.11394208,0.0845794677734375,0.03279953822493553,0.0325816348195076,-0.10708950708309808,-0.1243494835992654,-0.12442211806774138
"Clark and Hot Spring Counties, Arkansas",15153,723435-53921,34.130:-93.100,MOUNT IDA,34.13798904418945,-93.0853042602539,-0.25680378,-0.4647778,0.3362565338611603,0.3477935492992401,0.34775665402412415,-0.12844168146451312,-0.12459600965181983,-0.12460830807685849
"Fairfield County, Ohio",11537,724294-53844,39.730:-82.620,FAIRFIELD COUNTY AIRPOR,39.74781799316406,-82.6046142578125,-0.3760104,-0.2536829,0.2967073619365692,0.2556905448436737,0.25568825006484985,-0.11099531253178914,-0.12466758489608765,-0.12466834982236226
"Grant County, Wisconsin",13855,726438-94994,42.850:-90.780,BOSCOBEL AIRPORT,42.85942077636719,-90.79132843017578,0.23843986,-0.65947163,0.07753866165876389,0.046985700726509094,0.04698389396071434,-0.11449770381053287,-0.12468202412128447,-0.1246826263765494
"Denton County, Texas",13249,722594-53909,33.210:-97.100,FORT WORTH ALLIANCE ARP,33.20751190185547,-97.11622619628906,-0.21514843,-0.45282555,0.30444034934043884,0.2936248779296875,0.2936219274997711,-0.12117787698904674,-0.12478303412596385,-0.12478401760260265
"Butler County, Pennsylvania",14633,725124-64705,40.930:-79.940,BTLR CO/K W SCHOLTER FD,40.92110824584961,-79.92768859863281,0.37118685,-0.97297573,0.12507036328315735,0.22731313109397888,0.22765111923217773,-0.15890617171923319,-0.12482524911562601,-0.12471258640289305
"Windsor County, Vermont",12321,726116-94765,43.610:-72.580,LEBANON MUNICIPAL AIRPO,43.5924186706543,-72.59276580810547,0.4101022,-0.940672,0.1563221663236618,0.1558457762002945,0.15584363043308258,-0.12474920849005383,-0.12490800519784293,-0.12490872045358023
"Whitley County, Indiana",11510,725330-14827,41.130:-85.500,FORT WAYNE INTERNATIONA,41.14864730834961,-85.49714660644531,0.17923516,-0.7849538,0.18105199933052063,0.22948382794857025,0.22888867557048798,-0.14155553778012592,-0.1254115949074427,-0.12560997903347013
"Hancock and Taliaferro Counties, Georgia",11170,720347-63877,33.410:-82.980,GREENE COUNTY REGIONAL,33.39128875732422,-82.9775390625,-0.3148298,-0.0024608506,-0.07142048329114914,-0.05984833091497421,-0.059850916266441345,-0.12957037682645023,-0.12571299270105857,-0.12571385448488095
"Hendry County, Florida",17637,722108-12894,26.610:-81.220,SW FLORIDA INTN AIRPORT,26.606870651245117,-81.22312927246094,-0.23825073,-0.25404653,0.03341853618621826,0.11431542038917542,0.11431729793548584,-0.15295957525571185,-0.12599394718805948,-0.12599332133928934
"Chittenden County, Vermont",12311,726170-14742,44.450:-73.100,BURLINGTON INTERNATIONA,44.44218444824219,-73.08256530761719,0.45110154,-0.97102696,0.09943542629480362,0.14069263637065887,0.13965584337711334,-0.14016332974036533,-0.12641092638174692,-0.1267565240462621
"Rush County, Indiana",11488,724356-53866,39.610:-85.460,SHELBYVILLE MINUCIPAL A,39.6199836730957,-85.4654541015625,-0.23064864,-0.4373489,0.3033161461353302,0.2884324789047241,0.28848835825920105,-0.12156046430269875,-0.12652168671290076,-0.12650306026140845
"Wayne County, Georgia",10922,722136-53883,31.570:-81.860,BRUNSWICK GOLDEN ISLES,31.578296661376953,-81.88009643554688,-0.40463027,0.037721574,0.006579258944839239,-0.01341664046049118,-0.013419467024505138,-0.12010981344307463,-0.12677511324485144,-0.12677605543285608
"Wakulla County, Florida",17928,722140-93805,30.130:-84.420,TALLAHASSEE REGIONAL AI,30.136260986328125,-84.40676879882812,-0.29054382,-0.40789932,0.2817043364048004,0.3158813416957855,0.31577521562576294,-0.1389129360516866,-0.12752060095469153,-0.12755597631136573
"Halifax County and the City of South Boston, Virginia",18322,724106-13728,36.810:-78.900,DANVILLE REGIONAL AIRPO,36.801612854003906,-78.88385009765625,-0.1857738,-0.4720806,0.23906616866588593,0.2750735878944397,0.27506545186042786,-0.13959607481956482,-0.12759360174338022,-0.1275963137547175
"Morgan County, Georgia",11175,720347-63877,33.610:-83.460,GREENE COUNTY REGIONAL,33.62610626220703,-83.47832489013672,-0.19937415,-0.12370074,-0.07142048329114914,-0.05984833091497421,-0.059850916266441345,-0.1314984584848086,-0.12764107435941696,-0.12764193614323935
"Crenshaw County, Alabama",12769,720362-63874,31.730:-86.340,MAC CRENSHAW MEMORIAL A,31.745790481567383,-86.32371520996094,-0.29442868,-0.4799372,0.40966281294822693,0.39143359661102295,0.39153504371643066,-0.12156768639882404,-0.12764409184455872,-0.12761027614275613
"Liberty County, Florida",12672,722140-93805,30.290:-84.860,TALLAHASSEE REGIONAL AI,30.28864097595215,-84.84770202636719,-0.3889832,-0.31010416,0.2817043364048004,0.3158813416957855,0.31577521562576294,-0.1391276717185974,-0.12773533662160236,-0.12777071197827655
"Jenkins County, Georgia",12708,720301-63846,32.770:-81.940,PLANTATION AIRPARK,32.7802734375,-81.95785522460938,-0.43691146,0.09970775,-0.01468819659203291,-0.04647902771830559,-0.04648071154952049,-0.11729730262110631,-0.12789424632986388,-0.1278948076069355
"Potter County, South Dakota",12991,726685-94052,45.090:-99.980,MOBRIDGE MUNICIPAL AIRP,45.072181701660156,-99.99845886230469,-0.34678033,-0.05685841,0.06591122597455978,0.019320916384458542,0.018473085016012192,-0.11257583772142729,-0.1281059409181277,-0.1283885513742765
"Chemung County, New York",12392,725156-14748,42.130:-76.740,ELMIRA/CORNING RGNL ARP,42.147056579589844,-76.75132751464844,0.47353745,-0.93409806,0.11637511104345322,0.07606042176485062,0.07605855166912079,-0.11472850292921069,-0.12816673268874487,-0.12816735605398816
