lkey|station_id|solar_region_key|areaname|weather_station
10677|725525-94949|40.530:-98.500|"Adams County, Nebraska"|HASTINGS MUNICIPAL AIRP
13977|723441-54921|42.170:-98.060|"Antelope County, Nebraska"|ALBION MUNICIPAL AIRPOR
18230|725621-94063|41.570:-101.700|"Arthur County, Nebraska"|SEARLE FIELD AIRPORT
10679|725660-24028|41.530:-103.700|"Banner County, Nebraska"|WESTERN NE REGIONAL/HEI
10680|722211-94087|41.930:-99.980|"Blaine County, Nebraska"|THOMAS COUNTY AIRPORT
13978|723441-54921|41.690:-98.060|"Boone County, Nebraska"|ALBION MUNICIPAL AIRPOR
13051|725635-24044|42.210:-103.060|"Box Butte County, Nebraska"|ALLIANCE MUNICIPAL AIRP
10681|725556-94975|42.450:-99.940|"Brown County, Nebraska"|AINSWORTH MUNICIPAL ARP
10682|725526-14905|40.850:-99.060|"Buffalo County, Nebraska"|KEARNEY MUNICIPAL AIRPO
13979|725527-94978|41.850:-96.300|"Burt County, Nebraska"|TEKAMAH MUNICIPAL AIRPO
10683|725565-94951|41.250:-97.140|"Butler County, Nebraska"|COLUMBUS MUNICIPAL AIRP
10684|725540-14949|40.930:-96.140|"Cass County, Nebraska"|OFFUTT AFB AIRPORT
13980|726525-94911|42.610:-97.260|"Cedar County, Nebraska"|CHAN GURNEY MUNICIPAL A
10685|725626-24091|40.530:-101.700|"Chase County, Nebraska"|IMPERIAL MUNICIPAL AIRP
10686|725670-24032|42.530:-101.140|"Cherry County, Nebraska"|MILLER FIELD AIRPORT
10687|725610-24030|41.210:-102.980|"Cheyenne, Nebraska"|SIDNEY MUNICIPAL AIRPOR
10688|725525-94949|40.530:-98.060|"Clay County, Nebraska"|HASTINGS MUNICIPAL AIRP
13981|725565-94951|41.570:-97.100|"Colfax County, Nebraska"|COLUMBUS MUNICIPAL AIRP
13982|722241-54925|41.930:-96.780|"Cuming County, Nebraska"|WAYNE MUNICIPAL AIRPORT
10689|725555-94946|41.410:-99.740|"Custer County, Nebraska"|BROKEN BOW MUNICIPAL AR
13983|725570-14943|42.410:-96.540|"Dakota County, Nebraska"|SIOUX GATEWAY/COL BUD D
13053|725636-24017|42.730:-103.140|"Dawes County, Nebraska"|CHADRON MUNICIPAL AIRPO
10690|725624-14994|40.850:-99.820|"Dawson County, Nebraska"|JIM KELLY FIELD AIRPORT
10691|725621-94063|41.130:-102.340|"Deuel County, Nebraska"|SEARLE FIELD AIRPORT
13984|722241-54925|42.530:-96.820|"Dixon County, Nebraska"|WAYNE MUNICIPAL AIRPORT
13985|725527-94978|41.570:-96.620|"Dodge County, Nebraska"|TEKAMAH MUNICIPAL AIRPO
10753|720405-99999|41.290:-96.180|"Douglas County, Nebraska"|BLAIR MUNI AIRPORT
10694|725626-24091|40.170:-101.700|"Dundy County, Nebraska"|IMPERIAL MUNICIPAL AIRP
10695|725512-14989|40.530:-97.580|"Fillmore County, Nebraska"|YORK MUNICIPAL AIRPORT
10696|725526-14905|40.170:-98.940|"Franklin County, Nebraska"|KEARNEY MUNICIPAL AIRPO
10697|725625-94040|40.530:-100.380|"Frontier County, Nebraska"|MC COOK MUNICIPAL AIRPO
10698|725625-94040|40.170:-99.900|"Furnas County, Nebraska"|MC COOK MUNICIPAL AIRPO
10700|725515-94947|40.250:-96.700|"Gage County, Nebraska"|BEATRICE MUNICIPAL AIRP
10701|725635-24044|41.610:-102.340|"Garden County, Nebraska"|ALLIANCE MUNICIPAL AIRP
10702|725524-94958|41.930:-98.980|"Garfield County, Nebraska"|EVELYN SHARP FIELD AIRP
10703|725624-14994|40.530:-99.860|"Gosper County, Nebraska"|JIM KELLY FIELD AIRPORT
10705|725524-94958|41.570:-98.540|"Greeley County, Nebraska"|EVELYN SHARP FIELD AIRP
10707|725520-14935|40.890:-98.500|"Hall County, Nebraska"|CENTRAL NEBRASKA REGION
10708|725520-14935|40.930:-98.060|"Hamilton County, Nebraska"|CENTRAL NEBRASKA REGION
10709|725526-14905|40.170:-99.420|"Harlan County, Nebraska"|KEARNEY MUNICIPAL AIRPO
10710|725626-24091|40.530:-101.060|"Hayes County, Nebraska"|IMPERIAL MUNICIPAL AIRP
10711|725625-94040|40.170:-101.060|"Hitchcock County, Nebraska"|MC COOK MUNICIPAL AIRPO
10713|722211-94087|41.930:-101.140|"Hooker County, Nebraska"|THOMAS COUNTY AIRPORT
10714|725520-14935|41.210:-98.500|"Howard County, Nebraska"|CENTRAL NEBRASKA REGION
10715|725515-94947|40.170:-97.140|"Jefferson County, Nebraska"|BEATRICE MUNICIPAL AIRP
10716|725515-94947|40.410:-96.260|"Johnson County, Nebraska"|BEATRICE MUNICIPAL AIRP
10717|725526-14905|40.530:-98.940|"Kearney County, Nebraska"|KEARNEY MUNICIPAL AIRPO
10718|725621-94063|41.210:-101.660|"Keith County, Nebraska"|SEARLE FIELD AIRPORT
13054|725556-94975|42.850:-99.740|"Keya Paha County, Nebraska"|AINSWORTH MUNICIPAL ARP
10719|725665-94073|41.210:-103.700|"Kimball County, Nebraska"|KMBAL MUNI/R E ARRAJ FD
14063|726525-94911|42.650:-97.900|"Knox County, Nebraska"|CHAN GURNEY MUNICIPAL A
10721|725510-14939|40.770:-96.700|"Lancaster County, Nebraska"|LINCOLN MUNICIPAL AIRPO
10722|725620-24023|41.050:-100.740|"Lincoln County, Nebraska"|NORTH PLATTE RGNL AP LE
10723|722211-94087|41.570:-100.500|"Logan County, Nebraska"|THOMAS COUNTY AIRPORT
10724|725524-94958|41.930:-99.460|"Loup County, Nebraska"|EVELYN SHARP FIELD AIRP
18197|725620-24023|41.570:-101.060|"McPherson County, Nebraska"|NORTH PLATTE RGNL AP LE
13987|725560-14941|41.930:-97.620|"Madison County, Nebraska"|KARL STEFAN MEMORIAL AI
10726|725520-14935|41.130:-97.940|"Merrick County, Nebraska"|CENTRAL NEBRASKA REGION
10727|725635-24044|41.730:-103.020|"Morrill County, Nebraska"|ALLIANCE MUNICIPAL AIRP
13988|723441-54921|41.410:-97.980|"Nance County, Nebraska"|ALBION MUNICIPAL AIRPOR
10728|725533-94957|40.410:-95.820|"Nemaha County, Nebraska"|BRENNER FIELD AIRPORT
10729|725525-94949|40.170:-98.060|"Nuckolls County, Nebraska"|HASTINGS MUNICIPAL AIRP
10730|725540-14949|40.650:-96.100|"Otoe County, Nebraska"|OFFUTT AFB AIRPORT
10731|725515-94947|40.130:-96.220|"Pawnee County, Nebraska"|BEATRICE MUNICIPAL AIRP
10732|725621-94063|40.850:-101.660|"Perkins County, Nebraska"|SEARLE FIELD AIRPORT
10733|725526-14905|40.530:-99.420|"Phelps County, Nebraska"|KEARNEY MUNICIPAL AIRPO
13989|725560-14941|42.250:-97.620|"Pierce County, Nebraska"|KARL STEFAN MEMORIAL AI
13990|725565-94951|41.530:-97.540|"Platte County, Nebraska"|COLUMBUS MUNICIPAL AIRP
10734|725565-94951|41.210:-97.580|"Polk County, Nebraska"|COLUMBUS MUNICIPAL AIRP
10735|725625-94040|40.170:-100.460|"Red Willow County, Nebraska"|MC COOK MUNICIPAL AIRPO
10736|725533-94957|40.130:-95.660|"Richardson County, Nebraska"|BRENNER FIELD AIRPORT
10737|725556-94975|42.450:-99.460|"Rock County, Nebraska"|AINSWORTH MUNICIPAL ARP
10738|725515-94947|40.530:-97.140|"Saline County, Nebraska"|BEATRICE MUNICIPAL AIRP
10752|725540-14949|41.090:-96.100|"Sarpy County, Nebraska"|OFFUTT AFB AIRPORT
10740|725510-14939|41.250:-96.620|"Saunders County, Nebraska"|LINCOLN MUNICIPAL AIRPO
18236|725660-24028|41.850:-103.700|"Scotts Bluff County, Nebraska"|WESTERN NE REGIONAL/HEI
19108|725510-14939|40.890:-97.140|"Seward County, Nebraska"|LINCOLN MUNICIPAL AIRPO
10743|726517-94039|42.490:-102.420|"Sheridan County, Nebraska"|PINE RIDGE AIRPORT
10744|725524-94958|41.210:-98.980|"Sherman County, Nebraska"|EVELYN SHARP FIELD AIRP
13055|725763-94053|42.490:-103.740|"Sioux County, Nebraska"|TORRINGTON MUNICIPAL AR
13991|725560-14941|41.930:-97.180|"Stanton County, Nebraska"|KARL STEFAN MEMORIAL AI
10745|724580-13984|40.170:-97.580|"Thayer County, Nebraska"|BLOSSER MUNICIPAL AIRPO
10746|722211-94087|41.930:-100.540|"Thomas County, Nebraska"|THOMAS COUNTY AIRPORT
13992|725570-14943|42.130:-96.540|"Thurston County, Nebraska"|SIOUX GATEWAY/COL BUD D
10747|725524-94958|41.570:-98.980|"Valley County, Nebraska"|EVELYN SHARP FIELD AIRP
13993|720405-99999|41.530:-96.180|"Washington County, Nebraska"|BLAIR MUNI AIRPORT
13995|722241-54925|42.210:-97.100|"Wayne County, Nebraska"|WAYNE MUNICIPAL AIRPORT
10748|725525-94949|40.170:-98.500|"Webster County, Nebraska"|HASTINGS MUNICIPAL AIRP
10749|723441-54921|41.930:-98.540|"Wheeler County, Nebraska"|ALBION MUNICIPAL AIRPOR
10750|725512-14989|40.890:-97.580|"York County, Nebraska"|YORK MUNICIPAL AIRPORT
12333|726165-94721|42.930:-72.260|"Cheshire County, New Hampshire"|DILLANT-HOPKINS AIRPORT
12334|742078-64773|43.970:-71.860|"Grafton County, New Hampshire"|PLYMOUTH MUNICIPAL AIRP
12336|997993-99999|43.010:-71.020|"Rockingham County, New Hampshire"|GREAT BAY RESERVE
12337|726056-54791|43.330:-71.020|"Strafford County, New Hampshire"|SKYHAVEN AIRPORT
12338|726115-54740|43.370:-72.180|"Sullivan County, New Hampshire"|HARTNESS ST (SPNGFLD) A
12339|743945-14710|42.890:-71.500|"Hillsborough County, New Hampshire, Eastern Part"|MANCHESTER AIRPORT
12340|726163-54770|42.970:-71.860|"Hillsborough County, New Hampshire, Western Part"|JAFFREY MINI-SLVR RNCH
16394|726183-54772|43.890:-71.260|"Carroll County Area, New Hampshire"|EASTERN SLOPES RGNL ARP
12341|726130-14755|44.210:-71.380|"White Mountain National Forest, New Hampshire and Maine"|MT. WASHINGTON OBSERVAT
12342|726160-94700|44.770:-71.380|"Coos County Area, New Hampshire"|BERLIN MUNICIPAL AIRPOR
12343|726050-14745|43.370:-71.620|"Merrimack and Belknap Counties, New Hampshire"|CONCORD MUNICIPAL AIRPO
16376|724070-93730|39.490:-74.660|"Atlantic County, New Jersey"|ATLANTIC CITY INTERNATI
12344|725025-94741|40.930:-74.100|"Bergen County, New Jersey"|TETERBORO AIRPORT
16061|724074-93780|39.850:-74.740|"Burlington County, New Jersey"|SOUTH JERSEY REGIONAL A
16129|724074-93780|39.810:-74.940|"Camden County, New Jersey"|SOUTH JERSEY REGIONAL A
16370|724075-13735|39.050:-74.820|"Cape May County, New Jersey"|MILLVILLE MUNICIPAL ARP
10827|724075-13735|39.290:-75.140|"Cumberland County, New Jersey"|MILLVILLE MUNICIPAL ARP
12345|724094-54743|40.810:-74.260|"Essex County, New Jersey"|ESSEX COUNTY AIRPORT
16192|724080-13739|39.690:-75.180|"Gloucester County, New Jersey"|PHILADELPHIA INTERNATIO
12346|725020-14734|40.730:-74.060|"Hudson County, New Jersey"|NEWARK LIBERTY INTERNAT
14500|722247-54785|40.570:-74.940|"Hunterdon County, New Jersey"|SOMERSET AIRPORT
10831|724095-14792|40.290:-74.700|"Mercer County, New Jersey"|TRENTON MERCER AIRPORT
10832|720581-99999|40.450:-74.420|"Middlesex County, New Jersey"|LINDEN
10833|724084-54760|40.290:-74.300|"Monmouth County, New Jersey"|MONMOUTH EXECUTIVE AIRP
12347|724097-54738|40.850:-74.580|"Morris County, New Jersey"|MORRISTOWN MUNICIPAL AI
16060|724090-14780|39.850:-74.300|"Ocean County, New Jersey"|NAES/MAXFIELD FIELD
12348|724094-54743|41.010:-74.300|"Passaic County, New Jersey"|ESSEX COUNTY AIRPORT
10835|724180-13781|39.570:-75.300|"Salem County, New Jersey"|NEW CASTLE COUNTY AIRPO
14501|722247-54785|40.570:-74.580|"Somerset County, New Jersey"|SOMERSET AIRPORT
12350|740001-54793|41.130:-74.660|"Sussex County, New Jersey"|SUSSEX AIRPORT
12351|720581-99999|40.650:-74.300|"Union County, New Jersey"|LINDEN
12353|724077-54779|40.850:-74.980|"Warren County, New Jersey"|AEROFLEX-ANDOVER AIRPOR
14415|722678-23052|36.610:-104.700|"Colfax County, New Mexico"|RATON MUNI/CREWS FIELD
13164|723676-23048|35.810:-103.900|"Harding County, New Mexico"|TUCUMCARI MUNICIPAL ARP
10299|722721-93063|32.050:-108.620|"Hidalgo County, New Mexico"|GRANT COUNTY AIRPORT
13165|720387-99999|32.770:-103.420|"Lea County, New Mexico"|HOBBS
10300|722725-23078|32.210:-107.780|"Luna County, New Mexico"|DEMING MUNICIPAL AIRPOR
13167|722686-23008|34.090:-103.500|"Roosevelt County, New Mexico"|CANNON AFB AIRPORT
13168|723600-23051|36.370:-103.500|"Union County, New Mexico"|CLAYTON  MUNICIPAL AIRP
10301|723650-23050|35.090:-106.660|"Bernalillo County and Parts of Sandoval and Valencia Counties, New Mexico"|ALBUQUERQUE INTL SUNPOR
18925|723654-93091|35.770:-107.100|"Cabezon Area, New Mexico"|LOS ALAMOS AIRPORT
10303|723650-23050|34.690:-106.740|"Valencia County, New Mexico, Eastern Part"|ALBUQUERQUE INTL SUNPOR
10305|722687-93033|32.490:-104.300|"Eddy Area, New Mexico"|CAVERN CITY AIR TRML AR
10306|723658-23090|36.490:-108.020|"San Juan County, New Mexico, Eastern Part"|FOUR CORNERS REGIONAL A
13169|723677-23054|35.450:-104.660|"San Miguel County Area, New Mexico"|LAS VEGAS MUNICIPAL ARP
13170|722683-93083|33.730:-105.500|"Lincoln County Area, New Mexico"|SIERRA BLANCA RGNL AIRP
10308|722683-93083|33.210:-105.620|"Mescalero-Apache Area, New Mexico"|SIERRA BLANCA RGNL AIRP
13171|723677-23054|36.010:-104.900|"Mora County Area, New Mexico"|LAS VEGAS MUNICIPAL ARP
13172|722680-23009|33.730:-104.220|"Chaves County, New Mexico, Northern Part"|ROSWELL INTERNATIONAL A
15776|722693-93097|32.690:-105.500|"Otero Area, New Mexico, Parts of Otero, Eddy and Chaves Counties"|ALAMOGORDO-WHITE SANDS
10311|723675-93092|36.450:-106.700|"Rio Arriba Area, New Mexico, Parts of Rio Arriba and Sandoval Counties"|CHAMA AWRS
10312|723654-93091|35.730:-106.900|"Sandoval County Area, New Mexico, Parts of Los Alamos, Sandoval, and Rio Arriba Counties"|LOS ALAMOS AIRPORT
10313|722710-93045|33.050:-107.220|"Sierra County Area, New Mexico"|TRH OR CONSEQCES MUNI A
10314|722721-93063|32.530:-108.340|"Grant County, New Mexico, Central and Southern Parts"|GRANT COUNTY AIRPORT
10316|722680-23009|33.050:-104.580|"Chaves County, New Mexico, Southern Part"|ROSWELL INTERNATIONAL A
13174|722686-23008|34.650:-103.580|"Curry County and Southwest Part of Quay County, New Mexico"|CANNON AFB AIRPORT
14416|720411-99999|36.490:-105.660|"Taos County and Parts of Rio Arriba and Mora Counties, New Mexico"|ANGEL FIRE
46279|723675-93092|36.610:-106.660|"Carson National Forest, New Mexico, Part of Rio Arriba County"|CHAMA AWRS
18327|722685-99999|34.570:-105.900|"Torrance Area, New Mexico"|CORONA / LINCOLN
13176|723676-23048|35.290:-103.580|"Tucumcari Area, Northern Quay County, New Mexico"|TUCUMCARI MUNICIPAL ARP
46277|723654-93091|35.890:-106.180|"Santa Fe National Forest Area, New Mexico, Parts of Los Alamos, Mora, Rio Arriba, Sandoval, San Miguel and Santa Fe Counties"|LOS ALAMOS AIRPORT
10317|723625-93057|34.970:-108.020|"Cibola Area, New Mexico, Parts of Cibola, McKinley, and Valencia Counties"|GRANTS-MILAN MUNI AIRPO
13177|723656-23049|35.530:-105.980|"Santa Fe County Area, New Mexico"|SANTA FE MUNICIPAL AIRP
18894|747320-23002|33.090:-106.420|"White Sands Missile Range, New Mexico, Parts of Dona Ana, Lincoln, Otero, Sierra and Socorro Counties"|HOLLOMAN AFB AIRPORT
15763|722695-93041|32.330:-106.820|"Dona Ana County Area, New Mexico"|LAS CRUCES INTL AIRPORT
10320|723625-93057|35.530:-108.180|"McKinley County Area, New Mexico, McKinley County and Parts of Cibola and San Juan Counties"|GRANTS-MILAN MUNI AIRPO
10321|722683-93083|33.290:-105.580|"Lincoln National Forest Area, New Mexico, Parts of Lincoln and Otero Counties"|SIERRA BLANCA RGNL AIRP
10322|723625-93057|34.490:-107.860|"Cibola National Forest Area, New Mexico, Parts of Catron, Cibola, McKinley, Sandoval, Sierra and Socorro Counties"|GRANTS-MILAN MUNI AIRPO
10323|723675-93092|36.530:-106.980|"Jicarilla Apache Nation, Parts of Rio Arriba and Sandoval Counties, New Mexico"|CHAMA AWRS
10326|723658-23090|36.530:-109.060|"Shiprock Area, Parts of San Juan County, New Mexico and Apache County, Arizona"|FOUR CORNERS REGIONAL A
10346|722700-23044|32.250:-106.060|"Fort Bliss Military Reservation, New Mexico and Texas"|EL PASO INTERNATIONAL A
36527|722687-93033|32.130:-104.540|"Carlsbad Caverns National Park, New Mexico"|CAVERN CITY AIR TRML AR
43776|747320-23002|32.770:-106.300|"White Sands National Monument, New Mexico"|HOLLOMAN AFB AIRPORT
15866|725805-24172|40.130:-118.500|"Lovelock Area, Nevada, Parts of Pershing and Churchill Counties"|DERBY FIELD AIRPORT
15910|724885-93102|39.530:-118.860|"Fallon-Fernley Area, Nevada, Parts of Churchill, Lyon, Storey and Washoe Counties"|FALLON NAS
14180|746140-23112|36.610:-114.460|"Virgin River Area, Nevada and Arizona"|NELLIS AFB AIRPORT
14247|722825-53145|37.530:-115.460|"Pahranagat-Penoyer Area, Nevada, Parts of Lincoln and Nye Counties"|TONOPAH TEST RANGE #74
14248|725825-24121|40.770:-116.460|"Tuscarora Mountain Area, Nevada, Parts of Elko, Eureka and Lander Counties"|ELKO REGIONAL AIRPORT
14332|724855-23153|38.610:-117.220|"Big Smoky Valley Area, Nevada, Part of Nye County"|TONOPAH AIRPORT
14254|724885-93102|38.970:-119.220|"Lyon County Area, Nevada"|FALLON NAS
14255|724880-23185|39.570:-119.580|"Washoe County, Nevada, South Part"|RENO/TAHOE INTERNATIONA
15918|724880-23185|39.170:-119.740|"Carson City Area, Nevada"|RENO/TAHOE INTERNATIONA
20523|724860-23154|38.930:-114.260|"Great Basin National Park, Nevada"|ELY AIRPORT/YELLAND FIE
20524|724860-23154|38.890:-114.260|"Snake Range Area, Nevada, Part of White Pine County"|ELY AIRPORT/YELLAND FIE
14183|722096-53127|35.810:-114.980|"Clark County Area, Nevada"|HENDERSON EXECUTIVE ARP
20879|720675-99999|36.610:-115.220|"Desert National Wildlife Refuge Area, Nevada, South Part"|INDIAN SPRINGS RANGE 63
14258|725958-94299|41.610:-119.660|"Washoe County, Nevada, North Part"|ALTURAS MUNICIPAL AIRPO
14260|725805-24172|40.490:-118.860|"Pershing County, Nevada, West Part"|DERBY FIELD AIRPORT
14262|725825-24121|41.010:-115.580|"Humboldt National Forest Area, Nevada, North Part, Parts of Elko and White Pine Counties"|ELKO REGIONAL AIRPORT
14264|725810-24193|40.610:-114.780|"Elko County, Nevada, Southeast Part"|WENDOVER AIRPORT
14265|725825-24121|41.050:-115.620|"Elko County, Nevada, Central Part"|ELKO REGIONAL AIRPORT
14267|725830-24128|40.410:-117.900|"Pershing County, Nevada, East Part"|WINNEMUCCA MUNICIPAL AI
14268|724885-93102|39.530:-118.340|"Churchill County Area, Nevada, Parts of Churchill and Lyon Counties"|FALLON NAS
14270|724880-23185|39.410:-119.540|"Storey County Area, Nevada"|RENO/TAHOE INTERNATIONA
15912|725847-93230|38.810:-119.620|"Douglas County Area, Nevada"|LAKE TAHOE AIRPORT
14275|725830-24128|41.250:-117.700|"Humboldt County, Nevada, East Part"|WINNEMUCCA MUNICIPAL AI
14276|724860-23154|38.890:-114.980|"Humboldt National Forest, Nevada, South Part, Parts of Lincoln, Nye and White Pine Counties"|ELY AIRPORT/YELLAND FIE
14277|724860-23154|39.410:-114.340|"White Pine County, Nevada, East Part"|ELY AIRPORT/YELLAND FIE
14278|724860-23154|39.410:-115.260|"Western White Pine County Area, Nevada, Parts of White Pine and Eureka Counties"|ELY AIRPORT/YELLAND FIE
14279|724855-23153|38.530:-117.340|"Nye County, Nevada, Northwest Part"|TONOPAH AIRPORT
14184|722825-53145|36.930:-116.540|"Nye County, Nevada, Southwest Part"|TONOPAH TEST RANGE #74
14283|722825-53145|37.170:-116.020|"Energy and Defense Area, Nevada, Parts of Clark, Lincoln and Nye Counties"|TONOPAH TEST RANGE #74
14185|723860-23169|36.130:-115.100|"Las Vegas Valley Area, Nevada, Part of Clark County"|MCCARRAN INTERNATIONAL
14286|724855-23153|37.730:-117.740|"Esmeralda County Area, Nevada"|TONOPAH AIRPORT
12384|725180-14735|42.610:-73.980|"Albany County, New York"|ALBANY INTERNATIONAL AI
12386|725157-54757|42.250:-78.020|"Allegany County Area, New York"|MUNI ARPT TARANTINE FLD
12387|725030-14732|40.850:-73.860|"Bronx County, New York"|LA GUARDIA AIRPORT
12388|725155-94761|42.210:-75.740|"Broome County, New York"|ITHACA TOMPKINS REGIONA
12389|744989-14747|42.250:-78.700|"Cattaraugus County, New York"|CHAUTAUQUA CO/DUNKIRK A
12390|725190-14771|43.010:-76.500|"Cayuga County, New York"|SYRACUSE HANCOCK INTERN
12391|744989-14747|42.290:-79.420|"Chautauqua County, New York"|CHAUTAUQUA CO/DUNKIRK A
12392|725156-14748|42.130:-76.740|"Chemung County, New York"|ELMIRA/CORNING RGNL ARP
12393|725155-94761|42.450:-75.580|"Chenango County, New York"|ITHACA TOMPKINS REGIONA
12394|726225-64776|44.730:-73.700|"Clinton County, New York"|PLATTSBURGH INTERNATION
12395|997991-99999|42.250:-73.660|"Columbia County, New York"|HUDSON RIVER RESERVE
18917|725155-94761|42.610:-76.060|"Cortland County, New York"|ITHACA TOMPKINS REGIONA
12397|725145-54746|42.170:-74.940|"Delaware County, New York"|SULLIVAN COUNTY INTL AR
12398|725036-14757|41.770:-73.740|"Dutchess County, New York"|DUTCHESS COUNTY AIRPORT
12400|725280-14733|42.770:-78.780|"Erie County, New York"|BUFFALO NIAGARA INTERNA
12401|726228-94740|44.130:-73.820|"Essex County, New York"|ADIRONDACK REGIONAL ARP
15703|726228-94740|44.530:-74.260|"Franklin County, New York"|ADIRONDACK REGIONAL ARP
12403|725180-14735|43.130:-74.420|"Fulton County, New York"|ALBANY INTERNATIONAL AI
12405|725290-14768|43.010:-78.180|"Genesee County, New York"|GREATER ROCHESTER INTER
12406|997991-99999|42.290:-74.140|"Greene County, New York"|HUDSON RIVER RESERVE
12407|725220-14750|43.650:-74.460|"Hamilton County, New York"|FLOYD BENNETT MEMO AIRP
27957|725196-64775|43.450:-74.940|"Herkimer County, New York"|GRIFFIS AIRFIELD
12408|726227-94790|44.050:-75.940|"Jefferson County, New York"|WATERTOWN INTL AIRPORT
